MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-8.225,8.424999999999999,-28.6,16.3,43.42291666666667
2,-7.185416666666666,9.78125,-22.400000000000002,19.900000000000002,33.44375
3,-3.1229166666666663,14.650000000000007,-14.100000000000001,23.700000000000003,40.11666666666667
4,-0.4382978723404255,20.297872340425528,-5.9,31.0,37.30638297872339
5,3.878723404255318,24.825531914893617,-2.7,32.0,50.7659574468085
6,8.182978723404254,27.955319148936177,1.5,37.9,52.29574468085106
7,10.214893617021275,30.031914893617024,4.7,37.5,69.14255319148937
8,9.814893617021276,29.57021276595745,5.2,38.2,64.59148936170214
9,6.0021276595744695,24.851063829787233,0.7000000000000001,34.7,48.02765957446808
10,1.3127659574468085,19.840425531914892,-6.2,28.0,40.14042553191489
11,-2.4425531914893623,12.88297872340426,-15.700000000000001,20.700000000000003,48.55106382978724
12,-5.753191489361704,9.327659574468083,-22.3,17.0,49.76382978723404
