MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-8.744642857142857,7.060714285714286,-22.700000000000003,16.6,57.0607142857143
2,-8.101785714285715,8.292857142857144,-19.3,18.400000000000002,53.567857142857164
3,-5.407142857142856,12.746428571428575,-17.6,21.400000000000002,55.46785714285712
4,-2.4981818181818176,16.581818181818182,-10.3,25.8,65.61272727272728
5,2.1872727272727275,20.51454545454545,-4.800000000000001,28.3,100.02545454545452
6,5.701818181818181,24.100000000000005,0.1,32.9,110.59272727272722
7,8.016363636363637,26.11454545454545,2.9000000000000004,33.7,100.58545454545452
8,7.974545454545454,25.823636363636364,2.9000000000000004,33.2,95.86545454545455
9,4.552727272727273,21.890909090909087,-0.30000000000000004,28.900000000000002,65.92727272727272
10,0.42909090909090913,17.758181818181825,-8.200000000000001,25.5,69.62363636363638
11,-4.443636363636363,12.154545454545456,-14.100000000000001,18.900000000000002,65.19272727272727
12,-7.599999999999999,8.412727272727272,-19.8,16.3,63.619999999999976
