DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,1.14,8.96,-5.70,15.60,6.57,1,1
2,1.21,9.34,-5.80,15.70,8.00,1,2
3,2.50,9.85,-3.90,15.90,22.33,1,3
4,2.35,9.75,-3.80,17.90,35.61,1,4
5,3.03,9.72,-5.20,19.70,23.09,1,5
6,2.72,9.70,-4.00,23.00,23.74,1,6
7,2.44,9.10,-7.80,23.00,16.29,1,7
8,1.21,8.42,-7.80,18.10,15.00,1,8
9,1.23,8.26,-7.10,18.10,19.50,1,9
10,1.59,8.43,-6.40,16.90,39.17,1,10
11,1.67,9.03,-6.10,16.80,32.50,1,11
12,2.06,9.39,-4.20,20.10,29.10,1,12
13,2.29,9.38,-7.00,20.10,36.53,1,13
14,1.69,9.03,-5.90,22.10,31.33,1,14
15,1.41,8.26,-3.80,20.80,25.40,1,15
16,1.41,7.92,-4.70,18.20,22.40,1,16
17,1.26,8.30,-5.50,19.60,24.34,1,17
18,2.03,8.21,-4.70,19.60,30.17,1,18
19,2.06,8.31,-4.40,18.90,30.72,1,19
20,2.53,8.85,-3.90,20.70,23.52,1,20
21,2.12,8.81,-3.50,19.30,22.16,1,21
22,2.01,8.05,-5.30,19.30,45.00,1,22
23,1.78,7.46,-5.00,17.30,33.90,1,23
24,0.77,7.92,-7.80,18.10,13.28,1,24
25,0.74,7.76,-6.80,15.40,40.00,1,25
26,0.65,7.65,-6.70,15.40,23.30,1,26
27,0.99,7.82,-4.00,14.20,20.97,1,27
28,1.46,8.44,-5.00,19.20,22.16,1,28
29,1.44,8.91,-5.30,18.30,9.30,1,29
30,1.83,9.40,-3.80,18.30,16.66,1,30
31,2.45,9.77,-5.30,20.20,37.97,1,31
32,1.74,8.67,-3.10,24.50,20.77,2,1
33,1.34,7.78,-3.70,13.90,12.90,2,2
34,1.26,8.31,-3.10,15.90,16.75,2,3
35,1.33,8.78,-2.70,16.30,12.13,2,4
36,2.10,9.18,-4.50,22.20,16.23,2,5
37,3.06,9.85,-2.70,25.80,39.60,2,6
38,2.22,9.97,-5.90,19.60,20.94,2,7
39,2.33,9.06,-5.70,19.00,14.47,2,8
40,2.19,8.85,-5.80,21.90,21.42,2,9
41,2.22,9.96,-3.80,16.50,12.90,2,10
42,2.85,10.57,-3.10,19.60,31.64,2,11
43,3.51,10.95,-3.40,25.50,30.90,2,12
44,3.96,12.13,-4.30,26.40,22.23,2,13
45,4.43,11.32,-4.20,23.80,35.94,2,14
46,3.88,10.70,-3.40,20.40,38.77,2,15
47,3.29,9.87,-1.40,17.10,38.38,2,16
48,3.05,9.98,-1.40,19.50,11.47,2,17
49,3.70,9.65,-1.90,23.90,58.53,2,18
50,3.15,10.01,-3.20,23.90,23.66,2,19
51,3.25,11.26,-2.80,23.90,14.52,2,20
52,3.59,11.75,-3.10,25.20,16.70,2,21
53,4.52,11.82,-1.00,25.60,39.90,2,22
54,3.64,10.42,-2.80,21.40,17.00,2,23
55,4.28,10.75,-3.00,22.70,22.18,2,24
56,4.55,11.65,-2.40,23.30,32.60,2,25
57,4.34,11.47,-1.30,23.30,20.45,2,26
58,5.30,11.62,-1.50,23.70,38.81,2,27
59,5.48,12.22,-1.30,22.30,38.44,2,28
60,6.05,13.62,1.80,24.30,60.50,2,29
61,4.25,12.11,-1.10,28.00,29.91,3,1
62,4.60,12.25,-2.60,29.60,21.61,3,2
63,4.95,12.20,-0.50,21.20,32.28,3,3
64,5.29,12.56,-0.20,20.40,43.81,3,4
65,5.35,12.48,-1.70,22.80,32.67,3,5
66,5.72,13.43,-2.00,24.00,13.03,3,6
67,5.16,13.12,-0.40,24.90,15.43,3,7
68,5.17,13.24,0.50,27.70,33.48,3,8
69,5.73,14.36,-1.00,30.90,45.60,3,9
70,5.60,14.63,-2.50,27.60,11.17,3,10
71,5.99,13.99,-1.80,27.60,30.00,3,11
72,6.21,14.60,0.60,26.70,36.48,3,12
73,6.73,13.89,-1.00,27.60,15.20,3,13
74,7.16,15.00,0.00,29.30,42.52,3,14
75,6.90,15.62,1.50,29.30,46.30,3,15
76,7.40,15.81,1.60,27.20,31.73,3,16
77,7.30,15.70,1.60,27.20,49.31,3,17
78,7.38,14.89,0.80,24.80,24.33,3,18
79,6.97,15.04,0.90,24.80,20.55,3,19
80,7.29,14.20,1.00,26.10,44.88,3,20
81,7.39,15.12,1.20,27.70,58.97,3,21
82,7.64,15.17,-0.20,27.70,27.47,3,22
83,7.63,14.63,2.70,28.40,30.65,3,23
84,7.56,15.14,3.60,28.40,40.50,3,24
85,8.18,15.79,1.90,30.90,59.10,3,25
86,7.87,16.66,1.80,33.10,39.28,3,26
87,8.54,16.41,2.80,25.30,31.69,3,27
88,8.42,15.88,4.30,26.10,20.33,3,28
89,8.53,16.39,3.30,29.60,17.24,3,29
90,8.73,17.03,2.50,26.90,25.97,3,30
91,9.50,17.53,5.00,29.30,10.37,3,31
92,9.07,16.73,3.70,27.30,28.38,4,1
93,9.55,17.38,2.40,26.20,22.31,4,2
94,8.47,16.95,2.60,23.70,9.38,4,3
95,9.01,17.23,4.20,27.80,21.63,4,4
96,9.99,18.37,5.90,26.00,44.22,4,5
97,9.89,18.72,4.50,27.40,50.03,4,6
98,10.55,19.50,3.20,28.80,32.56,4,7
99,10.83,19.26,3.10,29.40,11.97,4,8
100,10.45,19.37,3.70,30.00,35.29,4,9
101,11.20,19.27,6.90,29.50,27.43,4,10
102,10.95,19.24,6.80,32.00,45.03,4,11
103,10.93,20.13,5.20,32.60,33.00,4,12
104,11.02,18.81,5.70,28.20,54.84,4,13
105,11.26,19.46,4.70,27.70,15.97,4,14
106,11.79,20.00,5.40,32.30,21.00,4,15
107,11.50,20.86,4.60,29.90,8.90,4,16
108,11.87,21.81,5.00,29.90,45.47,4,17
109,12.61,21.38,6.70,32.50,25.23,4,18
110,12.50,20.84,8.20,32.50,33.29,4,19
111,13.26,21.29,8.70,31.80,36.47,4,20
112,13.69,21.17,6.50,32.20,40.78,4,21
113,13.66,22.19,7.90,32.80,43.48,4,22
114,13.36,21.70,7.30,30.20,39.76,4,23
115,12.96,20.28,7.30,26.10,14.32,4,24
116,12.98,21.16,8.90,27.60,10.91,4,25
117,13.14,22.13,8.90,32.40,28.34,4,26
118,13.96,22.49,6.60,32.80,8.81,4,27
119,14.21,23.61,6.50,34.30,28.06,4,28
120,14.68,24.63,6.80,31.60,19.25,4,29
121,15.43,24.33,9.30,33.00,47.14,4,30
122,15.57,24.64,9.40,33.00,29.73,5,1
123,15.24,24.38,9.40,30.60,24.61,5,2
124,15.32,24.19,8.50,33.70,16.83,5,3
125,15.53,23.98,11.00,33.80,17.43,5,4
126,15.77,24.38,9.80,31.60,37.42,5,5
127,15.97,25.39,9.20,32.40,14.94,5,6
128,15.63,25.43,9.70,34.10,13.17,5,7
129,15.96,24.42,9.50,31.20,45.34,5,8
130,15.84,23.60,9.50,33.30,32.61,5,9
131,16.08,24.20,10.80,35.20,13.38,5,10
132,16.05,24.79,11.30,35.10,31.70,5,11
133,16.05,24.35,10.50,32.50,25.22,5,12
134,16.42,24.02,10.50,33.00,37.97,5,13
135,16.88,24.23,11.60,33.10,38.77,5,14
136,17.47,25.55,8.80,34.80,53.55,5,15
137,17.20,26.19,8.80,34.80,33.52,5,16
138,17.03,25.84,11.80,32.20,24.68,5,17
139,16.87,25.72,11.20,31.20,27.16,5,18
140,17.64,25.83,13.40,33.00,55.53,5,19
141,18.19,26.43,15.40,34.40,42.48,5,20
142,18.38,26.38,14.50,32.70,32.74,5,21
143,18.18,25.85,13.50,31.60,47.55,5,22
144,18.48,25.86,13.50,31.20,54.68,5,23
145,18.05,26.20,13.60,32.30,30.12,5,24
146,18.30,26.42,14.10,34.90,54.06,5,25
147,18.98,26.92,14.70,34.60,74.44,5,26
148,18.68,26.64,14.90,34.60,29.27,5,27
149,19.11,26.39,14.50,33.60,24.66,5,28
150,18.89,26.87,13.20,34.00,9.48,5,29
151,18.55,26.59,14.20,34.00,59.00,5,30
152,19.20,27.30,14.10,33.40,29.13,5,31
153,19.45,27.04,14.40,35.40,55.88,6,1
154,19.63,27.38,17.20,33.30,41.55,6,2
155,19.50,27.62,15.80,33.30,59.06,6,3
156,19.96,27.03,17.70,33.80,34.10,6,4
157,19.51,27.25,16.00,36.50,59.10,6,5
158,19.71,26.51,15.90,34.70,7.39,6,6
159,19.92,27.22,15.90,34.70,50.67,6,7
160,20.95,27.40,16.30,32.60,57.94,6,8
161,21.24,27.54,16.90,36.80,55.70,6,9
162,21.19,27.43,16.90,35.30,99.25,6,10
163,21.08,26.93,17.70,35.30,32.90,6,11
164,21.29,27.84,18.20,35.00,58.52,6,12
165,21.39,27.82,17.10,35.00,52.61,6,13
166,21.54,28.08,18.90,33.20,67.10,6,14
167,21.13,27.99,16.20,35.10,94.81,6,15
168,21.58,27.35,18.60,34.00,85.16,6,16
169,21.48,27.95,17.00,35.70,72.00,6,17
170,21.89,28.71,16.90,35.70,80.40,6,18
171,22.24,28.65,17.60,36.10,89.41,6,19
172,22.36,28.72,18.80,36.40,48.29,6,20
173,22.52,28.40,18.90,37.20,89.75,6,21
174,22.59,29.06,17.60,34.90,92.78,6,22
175,22.48,29.03,18.20,36.30,82.19,6,23
176,22.18,29.42,18.50,36.30,126.39,6,24
177,22.64,28.54,19.10,35.50,117.85,6,25
178,23.05,28.95,18.50,37.10,90.88,6,26
179,23.55,29.69,19.60,37.30,152.55,6,27
180,23.76,30.62,19.70,37.30,82.71,6,28
181,24.19,31.41,20.30,36.80,80.24,6,29
182,24.69,31.61,20.40,36.70,139.50,6,30
183,24.89,31.79,18.50,38.20,56.09,7,1
184,24.95,31.84,20.10,37.40,113.41,7,2
