MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-3.4982142857142846,12.219642857142862,-17.900000000000002,17.7,63.94821428571429
2,-2.9982142857142864,13.725000000000003,-13.5,23.400000000000002,52.726785714285704
3,-1.5125000000000006,17.430357142857147,-13.100000000000001,24.700000000000003,51.89642857142859
4,0.7963636363636366,20.263636363636362,-5.6000000000000005,29.3,49.86363636363635
5,4.499999999999998,24.40545454545454,-1.2000000000000002,32.2,69.53818181818183
6,8.023636363636365,28.190909090909088,3.1,39.0,58.66545454545456
7,10.081818181818184,30.418181818181818,5.7,40.1,44.39818181818181
8,9.774545454545455,30.492727272727276,3.4000000000000004,39.6,42.10545454545454
9,6.543636363636363,27.036363636363646,0.8,37.0,50.374545454545455
10,3.0563636363636366,21.927272727272726,-6.5,32.2,69.28727272727274
11,-0.8054545454545453,15.940000000000001,-10.0,22.900000000000002,69.4381818181818
12,-3.01090909090909,12.940000000000003,-16.5,19.0,68.51636363636364
