MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,1.3772727272727274,25.38409090909091,-7.5,29.200000000000003,3.0477272727272724
2,2.147727272727273,27.33636363636363,-8.0,32.6,6.434090909090909
3,3.5000000000000004,29.54888888888889,-7.0,34.5,6.511363636363638
4,5.511111111111111,30.357777777777777,-3.0,35.0,13.557777777777778
5,7.1720930232558135,30.3953488372093,0.0,35.5,16.972093023255816
6,7.817391304347825,28.032608695652176,-3.0,34.0,37.06521739130435
7,7.553333333333334,25.50888888888889,-2.2,31.0,26.22888888888888
8,7.390697674418605,25.525581395348834,0.0,30.5,27.593023255813954
9,7.336363636363638,25.361363636363638,-3.0,29.6,42.39772727272728
10,4.406818181818181,25.706818181818186,-5.0,30.0,21.33863636363637
11,2.4466666666666668,25.85555555555556,-5.0,30.5,12.573333333333332
12,2.1363636363636362,25.29767441860465,-7.0,28.6,2.9295454545454542
