MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-9.278181818181814,8.905454545454544,-15.5,17.7,30.647272727272735
2,-8.876363636363637,10.981818181818182,-16.3,21.1,38.67818181818182
3,-5.43090909090909,16.59272727272727,-12.9,25.200000000000003,70.6309090909091
4,-0.7036363636363635,23.345454545454544,-6.5,30.400000000000002,78.02545454545454
5,5.52962962962963,27.881132075471697,-1.1,33.6,92.85555555555555
6,11.566666666666674,29.66296296296296,5.2,37.1,124.96111111111112
7,17.109090909090906,33.14074074074073,10.700000000000001,36.9,122.94181818181815
8,17.989090909090912,33.88518518518519,11.4,38.1,96.51090909090911
9,11.974074074074075,30.383333333333322,3.7,36.1,145.21666666666667
10,3.337037037037038,23.755555555555556,-2.6,29.6,103.83148148148148
11,-2.19074074074074,18.372222222222224,-6.7,26.3,49.75925925925926
12,-6.592592592592592,12.479629629629628,-13.700000000000001,21.0,27.36296296296296
