MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.9392857142857145,10.569642857142853,-17.400000000000002,16.5,67.93035714285715
2,-1.8821428571428576,11.166071428571426,-12.700000000000001,18.8,51.19285714285714
3,-0.2625,14.658928571428572,-9.8,25.200000000000003,55.31607142857142
4,1.0854545454545454,18.052727272727275,-3.6,26.400000000000002,48.541818181818186
5,4.6763636363636385,22.12363636363636,-1.2000000000000002,31.400000000000002,57.92000000000003
6,7.998181818181817,24.592727272727274,1.7000000000000002,35.2,63.24909090909092
7,10.16909090909091,26.68363636363637,4.9,41.300000000000004,59.17818181818181
8,10.261818181818184,27.00727272727272,4.9,37.300000000000004,68.02909090909091
9,7.527272727272724,23.341818181818184,1.3,33.1,68.57818181818183
10,4.338181818181819,18.77636363636364,-4.4,27.8,75.25272727272727
11,0.7472727272727273,13.961818181818188,-7.6000000000000005,21.1,86.41636363636363
12,-1.8890909090909092,11.556363636363638,-11.200000000000001,16.3,80.08727272727273
