MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-1.7482142857142855,15.192452830188676,-10.4,26.1,80.00178571428576
2,0.21428571428571427,17.579629629629625,-8.9,29.200000000000003,119.2035714285714
3,3.471428571428571,22.788888888888888,-2.9000000000000004,34.6,192.85357142857148
4,9.182142857142855,28.407547169811316,2.2,35.9,205.49821428571425
5,14.592857142857143,31.558490566037733,9.9,36.800000000000004,237.09107142857138
6,18.946428571428566,33.97547169811321,14.4,38.0,340.975
7,23.355357142857144,37.01509433962266,17.5,40.900000000000006,145.525
8,23.128571428571423,36.661538461538456,18.3,42.1,117.26964285714288
9,17.759999999999994,33.62307692307692,12.200000000000001,39.6,93.53636363636363
10,11.329090909090912,28.637735849056604,2.1,39.0,67.75454545454545
11,4.652727272727273,23.499999999999993,-2.3000000000000003,32.4,77.51818181818183
12,-0.9745454545454547,17.448076923076922,-7.0,27.0,61.53636363636362
