MONTH,TMIN_P10,TMAX_P90,PRCP_SUM
1,1.1022222222222222,25.722222222222218,10.602222222222224
2,3.034883720930233,27.73720930232559,4.83953488372093
3,4.669767441860466,30.353488372093018,1.727906976744186
4,7.272727272727274,32.63181818181819,5.118181818181818
5,10.390476190476189,34.34285714285714,13.478571428571424
6,13.048837209302325,33.33953488372093,64.80697674418604
7,12.825581395348838,30.23953488372094,91.51162790697676
8,12.8,29.473809523809525,86.55609756097559
9,11.71951219512195,29.24878048780487,60.33902439024391
10,7.907142857142857,28.895238095238092,39.54047619047619
11,4.254545454545454,27.846511627906978,6.8090909090909095
12,1.7928571428571427,26.228571428571428,5.2857142857142865
