DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-1.95,9.40,-2.80,9.40,0.00,1,1
2,-4.15,9.15,-4.40,9.40,0.00,1,2
3,0.00,4.15,-2.20,7.20,5.00,1,3
4,-2.50,5.25,-3.30,7.20,15.00,1,4
5,-5.80,7.50,-8.30,7.80,12.50,1,5
6,-7.50,8.05,-8.30,8.90,0.00,1,6
7,-5.55,11.10,-6.70,12.80,0.00,1,7
8,-2.50,6.70,-3.30,6.70,0.00,1,8
9,-4.45,8.30,-6.70,9.40,0.00,1,9
10,-3.90,8.05,-5.00,8.30,0.00,1,10
11,-5.30,11.95,-5.60,12.20,0.00,1,11
12,-2.50,12.50,-2.80,13.30,0.00,1,12
13,-0.30,14.15,-3.90,14.40,0.00,1,13
14,-1.70,10.85,-2.80,12.80,0.00,1,14
15,-3.35,7.20,-5.60,10.00,0.00,1,15
16,-4.45,10.55,-5.60,13.90,0.00,1,16
17,-5.85,9.15,-10.00,12.20,0.00,1,17
18,-3.60,13.05,-10.00,16.70,0.00,1,18
19,-4.45,10.00,-6.70,12.80,0.00,1,19
20,-2.25,9.45,-3.90,10.00,0.00,1,20
21,-1.65,9.15,-6.10,11.10,118.00,1,21
22,1.65,11.65,-3.90,13.30,51.00,1,22
23,-1.65,10.00,-3.30,11.10,0.00,1,23
24,-3.90,10.00,-5.00,10.00,0.00,1,24
25,-1.65,11.40,-3.30,12.20,0.00,1,25
26,-2.75,9.75,-3.30,10.60,0.00,1,26
27,-3.30,9.45,-3.30,10.00,0.00,1,27
28,-5.55,10.55,-7.20,11.10,0.00,1,28
29,-4.15,10.55,-5.00,11.10,0.00,1,29
30,-1.40,10.30,-2.20,10.60,141.00,1,30
31,-0.30,12.80,-5.60,15.00,203.00,1,31
32,-4.75,9.15,-5.60,10.00,0.00,2,1
33,-3.85,8.85,-4.40,9.40,0.00,2,2
34,-4.75,9.70,-5.60,10.00,0.00,2,3
35,-4.45,10.85,-5.00,11.10,0.00,2,4
36,-7.20,9.20,-7.20,11.70,0.00,2,5
37,-6.10,10.25,-8.30,11.10,0.00,2,6
38,-5.00,10.00,-6.70,10.60,0.00,2,7
39,-3.05,6.65,-3.30,10.00,43.00,2,8
40,-4.45,10.30,-5.00,10.60,0.00,2,9
41,-4.75,8.05,-5.60,8.30,0.00,2,10
42,-5.85,8.60,-8.90,9.40,0.00,2,11
43,-3.10,8.35,-5.60,11.70,1.50,2,12
44,-0.85,10.55,-1.70,13.30,26.50,2,13
45,-0.25,14.15,-1.10,16.10,0.00,2,14
46,0.00,10.55,-1.70,15.00,81.50,2,15
47,-2.25,12.80,-2.80,15.60,0.00,2,16
48,0.30,12.80,-3.30,12.80,39.50,2,17
49,-0.25,15.25,-2.20,16.10,0.00,2,18
50,0.25,14.15,-0.60,18.30,0.00,2,19
51,3.90,13.35,0.00,16.10,0.00,2,20
52,1.40,15.00,-3.30,16.10,15.00,2,21
53,3.05,12.50,1.10,17.20,0.00,2,22
54,2.80,8.05,0.00,8.90,66.00,2,23
55,0.55,9.45,-1.70,11.70,19.00,2,24
56,1.95,5.85,1.70,6.10,24.00,2,25
57,1.40,7.25,0.60,8.90,53.00,2,26
58,2.25,15.25,-1.10,17.20,6.50,2,27
59,1.65,8.30,-0.60,12.20,80.00,2,28
60,1.10,8.60,-1.70,10.00,0.00,3,1
61,-0.85,10.25,-5.00,13.30,0.00,3,2
62,1.65,8.60,-2.80,8.90,157.50,3,3
63,0.55,7.75,0.00,12.20,98.00,3,4
64,-2.50,8.35,-2.80,12.80,0.00,3,5
65,-5.55,9.45,-7.20,11.10,0.00,3,6
66,-5.30,9.70,-5.60,10.00,0.00,3,7
67,-7.25,9.15,-7.80,9.40,0.00,3,8
68,-5.30,12.25,-5.60,13.90,10.00,3,9
69,-0.55,10.85,-3.90,13.90,26.50,3,10
70,-1.70,9.45,-5.60,10.00,6.50,3,11
71,-0.25,8.05,-1.10,11.70,0.00,3,12
72,1.35,8.90,-0.60,12.20,0.00,3,13
73,-0.55,10.30,-1.70,11.70,0.00,3,14
74,-1.65,8.30,-3.30,12.20,1.50,3,15
75,-0.80,14.20,-2.20,16.70,165.00,3,16
76,1.65,13.05,-1.10,17.20,0.00,3,17
77,0.55,12.50,-3.90,14.40,0.00,3,18
78,-0.55,13.85,-2.20,18.30,0.00,3,19
79,0.00,13.60,-4.40,18.30,0.00,3,20
80,1.70,14.45,-3.30,20.00,0.00,3,21
81,1.70,14.20,-3.30,20.60,10.00,3,22
82,0.55,10.25,-1.10,11.10,37.00,3,23
83,-1.10,11.40,-3.30,13.90,0.00,3,24
84,-0.80,12.80,-4.40,12.80,0.00,3,25
85,-1.40,13.90,-2.80,16.10,0.00,3,26
86,4.40,18.35,-0.60,21.10,57.00,3,27
87,5.55,18.60,3.30,19.40,0.00,3,28
88,5.00,19.20,2.80,20.60,0.00,3,29
89,7.75,17.20,4.40,18.30,42.00,3,30
90,6.10,12.50,3.30,13.90,129.50,3,31
91,6.35,17.75,3.30,18.30,148.50,4,1
92,9.45,13.35,6.70,16.70,0.00,4,2
93,6.15,11.10,5.60,13.90,70.00,4,3
94,5.55,11.70,5.00,12.80,0.00,4,4
95,4.45,15.55,2.80,18.30,0.00,4,5
