MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-1.7280000000000004,10.776,-9.9,14.100000000000001,71.82400000000001
2,-1.004,10.772,-7.0,15.600000000000001,60.32400000000003
3,-0.5640000000000002,13.12,-6.9,19.8,62.44799999999999
4,1.0875000000000001,15.820833333333335,-3.8000000000000003,21.200000000000003,47.19583333333333
5,3.9375,19.350000000000005,-1.6,25.0,55.80000000000002
6,7.266666666666666,21.504166666666666,2.5,29.5,67.91250000000001
7,9.3,22.150000000000006,3.9000000000000004,30.8,84.21666666666668
8,9.125,21.204166666666662,4.2,27.1,87.17083333333333
9,6.733333333333334,19.791666666666664,0.2,27.1,67.45833333333333
10,3.816666666666667,15.845833333333333,-2.2,20.400000000000002,84.90416666666667
11,0.6625,12.68333333333333,-8.6,17.1,80.44166666666668
12,-1.1125,11.179166666666665,-14.9,15.0,77.96666666666668
