MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,9.687096774193549,22.980645161290322,3.5,26.1,106.16129032258064
2,10.558064516129031,23.451612903225808,4.5,26.6,90.93548387096774
3,11.906451612903222,24.948387096774198,5.5,28.1,94.03225806451613
4,14.977419354838712,26.91290322580645,4.7,29.8,120.3225806451613
5,17.890322580645158,28.951612903225808,10.600000000000001,31.400000000000002,191.29032258064515
6,21.88387096774193,31.06129032258065,14.600000000000001,34.1,191.51612903225808
7,23.52258064516129,32.409677419354836,19.400000000000002,35.300000000000004,140.19354838709677
8,23.419354838709676,31.954838709677425,19.700000000000003,34.6,204.29032258064515
9,21.903225806451612,31.635483870967736,16.900000000000002,34.0,125.19354838709677
10,19.7258064516129,30.074193548387093,13.700000000000001,32.5,187.4516129032258
11,16.490322580645163,27.374193548387094,10.5,30.6,125.58064516129032
12,12.809677419354841,24.396774193548385,7.2,27.700000000000003,123.87096774193549
