MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-3.344642857142858,11.119642857142859,-17.400000000000002,17.7,75.5035714285714
2,-2.5285714285714285,12.144642857142857,-13.600000000000001,20.1,59.83392857142855
3,-1.0892857142857144,15.739285714285712,-9.4,23.6,58.44821428571429
4,0.5509090909090909,19.178181818181823,-4.3,27.5,48.498181818181806
5,4.0375000000000005,23.055357142857144,-2.3000000000000003,30.8,65.64909090909089
6,7.343636363636363,26.487272727272728,1.5,37.0,56.234545454545454
7,9.555357142857144,28.675,4.1000000000000005,39.800000000000004,49.73454545454546
8,8.94909090909091,28.63454545454546,2.2,38.5,45.450909090909114
9,5.745454545454545,25.079999999999995,0.0,34.300000000000004,56.041818181818186
10,2.9054545454545453,20.087272727272733,-4.800000000000001,28.5,71.22727272727273
11,-0.24545454545454543,14.489090909090908,-8.200000000000001,21.0,72.12545454545455
12,-2.6,11.790909090909093,-15.3,16.5,80.86727272727272
