DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,1.25,6.66,-11.50,14.20,34.75,1,1
2,2.02,7.18,-13.90,13.90,20.86,1,2
3,1.52,6.99,-8.90,13.40,31.88,1,3
4,1.35,6.76,-9.80,13.50,27.46,1,4
5,1.68,6.94,-16.00,13.40,25.96,1,5
6,1.73,6.87,-10.60,12.70,23.07,1,6
7,1.62,6.44,-13.30,12.80,11.91,1,7
8,1.64,6.97,-17.40,12.90,31.38,1,8
9,2.22,7.36,-8.40,14.50,22.02,1,9
10,2.23,7.41,-12.10,13.30,25.75,1,10
11,2.01,6.83,-10.00,13.50,23.91,1,11
12,1.54,6.81,-12.60,15.60,17.70,1,12
13,1.68,6.98,-11.90,15.10,21.82,1,13
14,1.54,6.93,-11.90,14.50,19.77,1,14
15,1.54,7.05,-13.10,15.10,30.21,1,15
16,1.22,6.97,-14.30,14.40,27.34,1,16
17,1.38,6.77,-16.70,13.80,25.77,1,17
18,1.28,6.54,-8.70,14.10,21.54,1,18
19,2.07,6.96,-7.40,14.10,16.54,1,19
20,1.81,6.87,-7.60,12.50,19.34,1,20
21,1.63,7.24,-9.70,12.80,27.79,1,21
22,2.17,7.88,-7.40,13.20,28.70,1,22
23,2.47,7.64,-7.90,13.30,32.32,1,23
24,2.38,7.65,-7.50,15.10,30.46,1,24
25,1.53,7.20,-7.20,13.30,22.25,1,25
26,1.46,7.31,-8.90,13.70,30.39,1,26
27,1.32,7.49,-8.30,17.70,20.50,1,27
28,1.96,7.49,-5.10,14.80,18.27,1,28
29,1.88,7.24,-4.80,13.50,22.46,1,29
30,1.73,7.13,-6.50,13.50,18.91,1,30
31,1.08,7.12,-8.30,13.50,24.02,1,31
32,1.76,7.42,-8.20,13.80,24.68,2,1
33,1.81,7.66,-7.70,14.80,13.55,2,2
34,1.78,7.98,-8.50,16.40,20.39,2,3
35,1.97,7.98,-5.80,15.80,26.88,2,4
36,2.38,8.27,-6.10,14.50,19.46,2,5
37,2.68,8.45,-6.90,13.20,29.80,2,6
38,2.26,8.30,-12.30,14.60,20.86,2,7
39,2.31,8.28,-11.40,15.00,25.88,2,8
40,1.57,8.27,-13.60,15.00,30.59,2,9
41,1.02,7.71,-12.30,14.00,27.61,2,10
42,1.03,7.89,-13.20,15.90,25.61,2,11
43,1.14,8.09,-9.90,14.50,27.57,2,12
44,1.01,7.58,-7.60,16.50,36.54,2,13
45,0.80,8.02,-7.40,18.80,20.54,2,14
46,0.55,8.55,-8.00,17.50,18.32,2,15
47,0.59,7.97,-9.20,16.30,11.46,2,16
48,1.37,8.31,-5.90,15.20,11.84,2,17
49,1.52,8.34,-5.70,15.40,19.54,2,18
50,1.75,8.60,-7.80,14.20,13.59,2,19
51,2.34,9.06,-8.10,18.40,13.66,2,20
52,1.84,8.59,-5.90,16.20,11.75,2,21
53,2.11,9.26,-9.30,18.30,19.52,2,22
54,2.39,9.52,-6.20,18.30,17.30,2,23
55,2.25,9.66,-9.70,18.00,21.91,2,24
56,2.31,8.94,-11.10,17.70,35.52,2,25
57,1.92,8.77,-9.20,19.90,12.05,2,26
58,1.66,8.76,-7.70,20.10,21.30,2,27
59,1.43,9.02,-9.60,15.50,16.59,2,28
60,2.04,9.76,-4.40,16.80,16.14,2,29
61,2.13,9.22,-9.40,16.30,24.11,3,1
62,2.45,9.53,-5.50,18.50,18.93,3,2
63,1.97,9.93,-7.40,17.50,20.16,3,3
64,1.36,9.35,-6.90,16.20,25.14,3,4
65,1.41,9.83,-6.30,16.90,11.39,3,5
66,1.49,10.23,-4.20,17.20,19.59,3,6
67,1.87,10.51,-8.70,17.00,24.66,3,7
68,1.80,11.09,-7.50,18.70,15.05,3,8
69,3.16,11.59,-6.20,20.00,16.80,3,9
70,2.98,11.67,-6.00,19.60,17.91,3,10
71,3.03,11.93,-3.50,19.70,14.68,3,11
72,3.63,11.29,-3.20,18.60,17.11,3,12
73,3.10,11.24,-8.30,18.90,12.16,3,13
74,2.79,11.75,-4.20,19.40,17.18,3,14
75,3.22,12.22,-7.10,20.10,20.93,3,15
76,3.48,12.42,-3.70,21.70,12.32,3,16
77,3.77,12.14,-3.30,21.90,20.50,3,17
78,3.53,12.11,-2.90,20.00,22.48,3,18
79,3.95,11.68,-3.50,22.10,15.45,3,19
80,3.20,12.38,-3.80,21.70,17.27,3,20
81,3.76,11.99,-3.50,19.40,16.14,3,21
82,3.70,12.21,-2.90,20.00,15.95,3,22
83,3.11,12.64,-3.30,21.40,16.89,3,23
84,3.80,12.85,-1.90,21.70,22.14,3,24
85,4.57,12.96,-2.90,22.40,22.91,3,25
86,4.09,12.68,-2.10,22.10,27.95,3,26
87,3.78,12.62,-3.70,21.80,21.45,3,27
88,3.56,12.80,-4.30,20.70,19.34,3,28
89,4.09,12.82,-2.30,21.30,17.16,3,29
90,3.85,13.01,-2.70,23.60,26.21,3,30
91,4.15,13.08,-5.30,23.30,14.52,3,31
92,3.91,13.91,-2.50,24.40,15.18,4,1
93,4.54,13.34,-4.20,20.60,18.51,4,2
94,4.36,12.70,-2.50,21.90,17.09,4,3
95,3.69,12.29,-3.30,21.50,14.76,4,4
96,3.40,12.52,-1.90,21.70,14.71,4,5
97,3.77,13.34,-3.50,24.10,14.60,4,6
98,4.37,13.40,-2.60,24.20,17.04,4,7
99,3.65,13.47,-4.20,24.70,15.87,4,8
100,3.43,13.88,-2.90,25.90,16.80,4,9
101,3.59,13.82,-2.40,24.80,19.05,4,10
102,3.85,13.83,-4.30,25.70,17.40,4,11
103,3.94,14.20,-3.10,24.30,11.42,4,12
104,4.24,14.07,-2.50,24.30,12.13,4,13
