MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-1.1818181818181819,13.533333333333335,-6.5,18.3,7.759090909090909
2,0.9954545454545456,16.5,-3.5,23.700000000000003,12.786363636363637
3,4.463636363636364,22.54,0.1,30.900000000000002,30.768181818181823
4,9.390909090909092,28.715789473684218,4.7,32.9,55.28636363636363
5,14.05909090909091,31.141176470588235,9.5,35.7,93.07727272727274
6,18.177272727272733,32.08333333333333,15.200000000000001,36.6,113.55
7,20.459090909090907,33.95263157894737,17.3,38.300000000000004,254.66818181818186
8,20.018181818181816,33.9,17.1,39.400000000000006,226.51818181818183
9,16.91904761904762,29.827777777777776,12.200000000000001,36.800000000000004,131.5095238095238
10,11.919047619047618,24.352631578947374,6.6000000000000005,30.3,52.98095238095237
11,5.28095238095238,20.21666666666667,-0.1,24.900000000000002,15.847619047619048
12,-0.3142857142857143,13.866666666666667,-3.4000000000000004,18.5,6.938095238095239
