PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
2001-01-01,2001,1,-2.60,3.00,-3.60,4.00,3.50,2.40,8.00,1.50,9.20,173.00,0.00,20.00,0,82,265,31,31,31
2001-02-01,2001,2,-3.50,2.60,-4.00,7.20,0.20,3.50,10.00,2.40,11.50,204.90,0.00,91.00,0,163,858,28,28,28
2001-03-01,2001,3,-3.70,5.10,-5.40,7.50,44.40,4.00,13.90,3.20,16.80,277.60,0.00,67.00,0,190,588,31,31,31
2001-04-01,2001,4,0.80,6.00,-1.30,8.20,105.90,9.20,14.60,8.20,18.60,371.70,0.00,67.00,0,120,652,30,30,30
2001-05-01,2001,5,1.80,11.40,0.50,15.00,222.20,13.00,22.50,9.50,23.60,561.80,0.00,23.00,0,55,228,31,31,31
2001-06-01,2001,6,4.60,12.50,3.90,14.50,275.20,14.50,23.70,13.30,26.20,558.40,0.00,34.00,0,110,350,30,30,30
2001-07-01,2001,7,8.20,15.50,5.70,19.00,372.80,17.50,26.40,15.20,28.00,681.90,0.00,18.00,0,94,248,31,31,31
2001-08-01,2001,8,8.50,16.00,8.10,18.00,385.40,17.40,24.10,16.10,29.50,662.70,0.00,64.00,0,119,692,31,31,31
2001-09-01,2001,9,7.60,12.50,6.10,14.50,296.80,13.20,19.70,12.20,20.80,501.70,0.00,90.00,0,151,880,30,30,30
2001-10-01,2001,10,7.50,12.60,5.00,13.80,311.90,14.40,18.70,12.10,21.20,515.40,0.00,90.00,0,161,834,31,31,31
2001-11-01,2001,11,0.20,7.70,-1.70,10.70,110.00,7.80,14.00,4.20,15.20,327.00,0.00,30.00,0,76,274,30,30,30
2001-12-01,2001,12,-4.20,3.50,-5.00,10.00,-5.40,2.00,9.70,0.50,10.40,198.00,0.00,30.00,0,53,238,31,31,31
2002-01-01,2002,1,-3.00,6.00,-6.60,7.20,44.30,2.60,12.80,0.20,15.00,253.70,0.00,47.00,0,121,470,31,31,31
2002-02-01,2002,2,0.60,7.00,-1.00,10.00,91.30,7.20,12.70,5.00,14.40,279.00,0.00,54.00,0,128,763,28,28,28
2002-03-01,2002,3,-1.20,6.50,-2.00,8.40,85.10,9.00,14.70,7.00,16.20,366.20,0.00,33.00,0,92,310,31,31,31
2002-04-01,2002,4,-0.70,9.20,-1.00,11.00,111.90,12.00,18.70,10.50,21.00,432.20,0.00,51.00,0,120,347,30,30,30
2002-05-01,2002,5,3.00,12.20,1.30,13.00,249.30,13.20,19.80,12.30,23.50,519.90,0.00,75.00,0,210,729,31,31,31
2002-06-01,2002,6,6.80,13.00,6.10,14.50,303.00,17.00,21.50,15.10,24.80,575.70,0.00,39.00,0,123,435,30,30,30
2002-07-01,2002,7,6.80,15.10,6.50,17.50,342.90,17.50,25.20,14.80,28.00,638.90,0.00,127.00,0,240,908,31,31,31
2002-08-01,2002,8,9.50,15.70,9.00,16.20,404.10,18.50,24.30,15.50,29.20,676.30,0.00,65.00,0,435,1109,31,31,31
2002-09-01,2002,9,5.50,12.50,5.10,13.80,289.10,16.00,22.00,15.10,22.20,560.60,0.00,3.00,0,205,234,30,30,30
2002-10-01,2002,10,0.90,10.10,-1.50,12.60,180.80,9.00,16.60,8.00,18.90,400.20,0.00,76.00,0,270,978,31,31,31
2002-11-01,2002,11,3.20,7.00,2.20,9.50,152.00,7.00,13.60,6.40,14.30,309.50,0.00,121.00,0,203,1167,30,30,30
2002-12-01,2002,12,-1.00,6.40,-3.10,7.50,103.80,5.00,10.90,2.50,12.20,228.00,0.00,74.00,0,305,1124,31,31,31
2003-01-01,2003,1,-2.50,7.90,-3.50,9.10,67.90,2.20,12.00,1.00,12.70,220.50,0.00,56.00,0,136,523,31,31,31
2003-02-01,2003,2,-3.50,2.70,-3.80,7.00,-22.70,4.00,11.20,3.00,12.30,223.70,0.00,27.00,0,80,257,28,28,28
2003-03-01,2003,3,-2.00,4.80,-2.60,9.00,59.20,8.20,15.90,7.40,17.00,397.00,0.00,10.00,0,60,123,31,31,31
2003-04-01,2003,4,0.00,8.80,-2.10,9.80,129.10,10.60,19.50,8.40,25.00,457.60,0.00,30.00,0,206,366,30,30,30
2003-05-01,2003,5,4.00,12.00,2.50,14.10,244.00,14.50,23.60,12.00,26.20,544.70,0.00,67.00,0,120,602,31,31,31
2003-06-01,2003,6,8.80,12.60,6.70,15.50,334.60,20.10,23.50,15.80,28.00,647.90,0.00,37.00,0,537,853,30,30,30
2003-07-01,2003,7,11.00,15.70,9.50,17.80,408.80,18.30,27.00,17.30,28.30,711.20,0.00,62.00,0,180,603,31,31,31
2003-08-01,2003,8,8.10,15.80,5.00,16.80,385.80,16.80,29.00,16.30,30.80,697.60,0.00,2.00,0,69,110,31,31,31
2003-09-01,2003,9,4.70,13.20,3.00,15.90,261.70,17.20,26.30,13.00,27.70,602.90,0.00,48.00,0,96,304,30,30,30
2003-10-01,2003,10,0.80,8.90,-1.00,11.10,150.20,9.20,15.90,8.40,18.50,405.40,0.00,20.00,0,75,219,31,31,31
2003-11-01,2003,11,0.50,7.80,-2.60,12.60,140.90,8.00,14.20,3.70,15.00,328.10,0.00,62.00,0,85,538,30,30,30
2003-12-01,2003,12,-4.00,6.80,-5.00,9.40,24.30,3.70,10.60,-0.50,12.50,219.10,0.00,52.00,0,130,529,31,31,31
2004-01-01,2004,1,-1.80,6.60,-4.00,8.00,70.70,3.20,11.00,2.00,11.50,237.90,0.00,69.00,0,160,785,31,31,31
2004-02-01,2004,2,-1.80,7.90,-2.60,10.80,83.00,3.50,15.20,2.50,16.10,250.90,0.00,27.00,0,52,274,29,29,29
2004-03-01,2004,3,0.40,4.80,-3.80,11.10,82.40,7.00,14.30,4.30,16.90,336.20,0.00,10.00,0,60,180,31,31,31
2004-04-01,2004,4,3.00,8.90,-0.50,10.80,182.70,9.40,16.50,9.00,21.60,403.50,0.00,75.00,0,236,850,30,30,30
2004-05-01,2004,5,4.70,10.30,2.90,11.70,224.30,13.40,20.60,11.80,23.60,530.90,0.00,39.00,0,60,252,31,31,31
2004-06-01,2004,6,6.30,14.00,3.90,15.70,311.10,15.50,24.50,12.10,28.50,601.40,0.00,41.00,0,155,467,30,30,30
2004-07-01,2004,7,9.50,14.90,8.00,15.60,358.80,16.70,25.20,13.00,27.30,648.00,0.00,50.00,0,127,636,31,31,31
2004-08-01,2004,8,8.40,17.10,7.00,20.10,419.30,18.80,25.20,14.20,28.30,667.60,0.00,96.00,0,543,1561,31,31,31
2004-09-01,2004,9,6.20,12.50,5.20,14.30,296.80,16.40,23.20,14.80,26.20,568.00,0.00,18.00,0,32,146,30,30,30
2004-10-01,2004,10,5.00,9.50,3.20,10.80,227.80,10.80,16.50,9.70,16.90,429.60,0.00,102.00,0,202,976,31,31,31
2004-11-01,2004,11,-0.60,8.90,-4.80,10.80,131.20,7.50,13.10,3.50,14.70,310.30,0.00,16.00,0,80,246,30,30,30
2004-12-01,2004,12,-1.50,6.30,-2.80,9.90,63.30,4.30,11.70,1.60,12.20,255.90,0.00,18.00,0,60,200,31,31,31
2005-01-01,2005,1,-1.30,5.00,-2.40,7.00,84.30,4.80,12.00,3.40,14.30,260.90,0.00,22.00,0,68,287,31,30,31
2005-02-01,2005,2,-2.20,4.80,-3.00,6.90,41.70,4.20,10.80,3.20,11.10,159.50,0.00,43.00,0,89,443,28,23,28
2005-03-01,2005,3,-1.00,7.50,-1.90,10.50,114.60,6.10,15.60,3.30,16.30,314.30,0.00,23.00,0,46,236,31,31,31
2005-04-01,2005,4,-0.20,7.60,-1.00,8.60,124.80,9.50,16.20,7.70,18.30,399.30,0.00,71.00,0,160,765,30,30,30
2005-05-01,2005,5,2.20,10.80,0.50,13.00,201.20,12.30,19.60,9.30,22.00,500.70,0.00,26.00,0,42,244,31,31,31
2005-06-01,2005,6,7.10,14.90,3.10,17.20,320.10,14.50,27.00,12.90,29.20,614.00,0.00,67.00,0,168,657,30,30,30
2005-07-01,2005,7,10.70,14.20,9.50,16.00,386.20,17.40,27.30,15.50,27.80,660.40,0.00,57.00,0,296,714,31,31,31
2005-08-01,2005,8,8.60,13.40,7.90,14.40,344.80,18.50,25.10,17.00,28.50,669.10,0.00,55.00,0,80,456,31,31,31
2005-09-01,2005,9,6.90,14.30,3.50,16.50,325.40,15.50,23.50,14.90,26.50,601.10,0.00,52.00,0,178,557,30,30,30
2005-10-01,2005,10,6.70,12.90,5.10,16.00,306.10,13.50,19.30,11.40,21.00,475.50,0.00,62.00,0,180,813,31,30,31
