MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,24.049999999999997,34.443749999999994,19.0,39.800000000000004,55.59166666666667
2,24.08888888888889,34.263636363636365,19.8,37.9,53.775
3,24.385714285714297,34.36969696969698,21.0,36.6,23.6
4,24.554545454545455,34.475,21.400000000000002,36.4,18.400000000000002
5,24.571428571428573,34.381249999999994,19.700000000000003,36.4,5.15
6,23.694117647058825,33.849999999999994,19.0,35.7,17.22
7,22.74999999999999,33.53666666666666,18.2,35.4,3.0400000000000005
8,22.92941176470588,33.74666666666666,19.3,36.0,3.95
9,23.68529411764706,34.858064516129026,20.400000000000002,36.4,3.54
10,24.68787878787878,35.8516129032258,20.0,37.800000000000004,16.357142857142858
11,24.917142857142856,35.724242424242426,14.0,39.900000000000006,4.685714285714285
12,24.391428571428573,34.91818181818182,14.9,37.1,33.67142857142857
