DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,0.41,15.91,-5.80,20.30,1.24,1,1
2,0.67,16.15,-5.20,21.80,1.44,1,2
3,0.72,15.86,-4.50,21.50,8.90,1,3
4,0.49,15.81,-5.00,23.30,7.80,1,4
5,0.52,15.55,-4.20,22.30,4.47,1,5
6,0.41,15.99,-4.10,22.90,0.35,1,6
7,0.29,16.27,-3.20,22.90,0.63,1,7
8,0.40,16.16,-4.30,21.70,3.75,1,8
9,0.21,15.71,-3.50,19.60,4.41,1,9
10,0.85,15.23,-3.00,20.10,2.15,1,10
11,0.76,15.52,-3.80,20.00,8.73,1,11
12,0.59,15.21,-3.60,21.20,0.75,1,12
13,0.72,15.78,-3.50,19.60,4.40,1,13
14,0.69,15.68,-2.30,20.60,1.45,1,14
15,0.77,15.74,-3.70,21.30,1.18,1,15
16,0.44,15.96,-3.50,19.90,2.78,1,16
17,0.66,16.33,-2.40,20.50,2.67,1,17
18,0.32,15.91,-4.00,22.40,4.46,1,18
19,0.36,16.21,-4.10,22.40,2.47,1,19
20,0.62,16.53,-4.20,20.00,0.43,1,20
21,0.88,16.33,-4.40,20.30,5.92,1,21
22,0.87,16.65,-3.40,20.90,3.39,1,22
23,0.38,16.33,-2.60,21.40,0.88,1,23
24,1.11,16.41,-3.50,23.00,3.41,1,24
25,0.87,16.83,-2.40,22.40,0.82,1,25
26,0.62,16.84,-3.20,24.50,0.88,1,26
27,1.02,16.72,-2.50,22.00,4.18,1,27
28,1.04,16.81,-2.30,21.10,1.64,1,28
29,0.82,16.91,-2.80,21.60,2.37,1,29
30,0.91,17.26,-3.60,21.30,4.58,1,30
31,0.93,16.79,-3.40,23.20,2.35,1,31
32,1.48,17.09,-3.30,25.60,1.77,2,1
33,1.86,16.91,-3.20,25.60,1.57,2,2
34,1.44,17.15,-2.30,22.40,4.90,2,3
35,1.49,17.08,-2.50,22.10,1.80,2,4
36,1.76,17.71,-2.30,22.30,2.66,2,5
37,2.08,17.64,-2.70,24.40,2.16,2,6
38,1.57,17.89,-3.10,27.10,1.24,2,7
39,1.58,18.09,-2.70,25.00,2.26,2,8
40,1.96,18.17,-2.80,24.10,3.06,2,9
41,2.30,18.02,-2.60,23.60,1.20,2,10
42,2.23,18.29,-3.20,23.10,2.00,2,11
43,2.31,18.59,-2.60,22.60,1.17,2,12
44,2.45,19.12,-1.60,25.10,0.42,2,13
45,2.79,18.59,-2.50,23.80,3.27,2,14
46,2.77,18.94,-1.30,23.90,3.18,2,15
47,3.08,19.16,-2.50,24.50,2.04,2,16
48,3.04,18.88,-1.10,24.50,6.96,2,17
49,3.02,18.81,-2.00,24.00,4.55,2,18
50,3.06,19.36,-1.20,23.20,3.72,2,19
51,3.40,19.27,-1.20,23.70,1.74,2,20
52,3.12,19.64,-1.90,25.10,3.33,2,21
53,3.79,19.33,-2.40,24.40,1.29,2,22
54,3.96,19.49,-2.40,23.30,2.76,2,23
55,3.64,19.74,-0.50,25.60,1.33,2,24
56,3.63,19.89,-3.90,24.60,3.63,2,25
57,4.05,20.02,-1.80,25.20,1.43,2,26
58,4.23,20.16,-1.90,25.10,5.18,2,27
59,3.93,20.53,-1.50,25.70,1.20,2,28
60,4.24,18.01,0.20,23.50,3.14,2,29
61,4.49,20.06,-1.50,26.40,2.06,3,1
62,4.80,20.16,-1.50,27.40,1.26,3,2
63,4.80,19.47,-0.30,26.10,6.67,3,3
64,4.80,19.93,-3.60,26.90,4.54,3,4
65,4.45,20.62,-1.70,26.90,1.10,3,5
66,4.98,20.69,0.10,25.50,0.30,3,6
67,4.95,21.02,0.40,25.50,1.79,3,7
68,5.18,21.46,0.00,25.90,3.50,3,8
69,5.01,21.42,-0.10,26.50,2.18,3,9
70,5.59,22.30,0.50,28.40,0.18,3,10
71,5.37,22.71,0.60,28.30,0.22,3,11
72,5.73,22.82,0.80,28.30,2.88,3,12
73,6.67,22.30,1.60,28.10,3.82,3,13
74,6.06,22.50,0.70,28.10,0.22,3,14
75,6.26,22.61,1.50,28.00,1.08,3,15
76,5.89,22.50,0.60,28.00,3.10,3,16
77,6.09,22.43,0.70,28.40,2.56,3,17
78,6.09,22.57,0.60,29.60,5.35,3,18
79,5.99,22.69,1.40,29.60,0.31,3,19
80,6.37,22.76,1.30,29.60,2.17,3,20
81,6.65,23.17,-1.40,29.70,3.10,3,21
82,6.49,22.98,-0.80,29.70,3.02,3,22
83,6.92,22.86,1.60,28.60,5.75,3,23
84,6.87,22.38,2.50,27.30,9.15,3,24
85,7.23,22.51,3.00,27.20,10.79,3,25
86,7.29,22.86,1.90,28.40,6.87,3,26
87,7.65,22.87,-0.90,27.90,9.35,3,27
88,7.38,23.00,2.50,27.70,6.73,3,28
89,7.42,23.31,2.60,30.10,4.25,3,29
90,7.79,23.60,2.50,30.10,9.65,3,30
91,8.29,23.54,3.30,28.90,9.52,3,31
92,7.52,23.27,2.60,28.60,10.02,4,1
93,8.01,22.94,3.10,29.50,8.00,4,2
94,8.05,23.41,3.40,28.90,4.06,4,3
95,8.65,24.01,3.40,29.70,9.62,4,4
96,8.70,24.24,4.10,29.70,4.41,4,5
97,8.01,24.00,4.30,29.00,3.02,4,6
98,8.59,24.07,3.20,29.70,4.81,4,7
99,8.86,23.92,3.80,30.00,5.42,4,8
100,9.02,24.84,3.20,29.60,3.46,4,9
101,9.25,25.27,1.80,30.00,5.44,4,10
102,9.31,24.93,2.80,30.00,5.24,4,11
103,9.28,24.37,4.30,30.00,8.00,4,12
104,9.05,24.30,0.80,29.30,6.94,4,13
105,9.39,24.52,2.30,29.90,9.10,4,14
106,9.28,25.00,3.60,29.90,12.28,4,15
107,9.64,25.36,2.80,30.10,4.30,4,16
108,10.10,25.59,5.70,31.30,8.02,4,17
109,10.48,25.28,6.60,31.30,6.06,4,18
110,10.37,26.00,6.00,30.70,4.34,4,19
111,10.16,26.45,4.50,31.30,15.00,4,20
112,10.70,26.06,6.00,31.50,15.06,4,21
113,10.40,26.03,6.40,31.50,9.75,4,22
114,10.37,26.14,6.50,31.90,7.28,4,23
115,11.27,25.80,7.50,31.90,14.04,4,24
116,11.14,25.64,7.20,31.70,22.66,4,25
