DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,15.08,21.08,7.10,25.00,29.31,1,1
2,13.18,21.44,6.50,25.30,37.78,1,2
3,14.29,21.52,7.70,25.10,23.86,1,3
4,14.80,21.05,7.30,25.20,47.10,1,4
5,14.64,21.12,6.10,25.90,29.55,1,5
6,13.57,20.89,7.80,26.10,25.82,1,6
7,13.37,21.53,5.70,25.70,37.18,1,7
8,13.34,21.82,7.00,26.50,23.21,1,8
9,13.20,21.02,6.00,23.80,57.82,1,9
10,11.85,20.74,5.30,24.30,37.94,1,10
11,13.30,20.71,7.20,25.80,22.05,1,11
12,13.88,21.10,6.00,25.70,35.45,1,12
13,13.37,20.05,7.00,24.30,29.74,1,13
14,14.80,20.60,7.90,25.50,43.45,1,14
15,12.12,20.96,4.00,25.40,53.76,1,15
16,12.65,21.21,7.00,28.00,26.90,1,16
17,12.93,21.04,4.00,25.40,30.62,1,17
18,14.35,21.10,7.20,24.20,27.02,1,18
19,14.08,21.11,5.00,25.30,20.45,1,19
20,14.57,21.32,9.00,25.80,21.49,1,20
21,13.73,21.17,9.00,25.60,47.22,1,21
22,13.97,21.19,3.50,24.80,42.25,1,22
23,13.51,20.87,4.00,26.00,65.88,1,23
24,13.73,20.19,7.00,26.20,34.40,1,24
25,12.60,20.45,7.00,26.00,31.98,1,25
26,13.22,20.65,5.00,25.80,42.89,1,26
27,12.85,19.95,7.20,25.40,45.82,1,27
28,13.85,20.43,7.40,24.40,22.07,1,28
29,13.22,20.41,6.70,25.90,31.28,1,29
30,13.57,20.69,8.00,24.80,34.35,1,30
31,12.63,20.54,6.50,25.20,41.40,1,31
32,13.45,20.86,4.50,25.50,49.88,2,1
33,12.69,20.22,5.30,25.00,64.33,2,2
34,12.52,19.94,7.00,24.90,38.48,2,3
35,12.61,20.69,6.40,25.80,9.87,2,4
36,13.62,21.02,6.80,25.80,21.00,2,5
37,13.87,20.72,6.10,25.00,75.48,2,6
38,13.70,21.14,8.40,25.70,32.26,2,7
39,12.38,20.59,6.00,24.40,59.46,2,8
40,14.04,20.59,7.60,25.00,15.90,2,9
41,13.95,20.58,8.20,26.10,41.21,2,10
42,13.52,21.05,6.00,26.40,25.08,2,11
43,14.55,21.00,7.40,24.80,32.21,2,12
44,14.77,21.24,6.00,25.90,36.77,2,13
45,14.23,22.10,7.60,27.00,48.27,2,14
46,14.36,21.57,5.80,27.00,40.00,2,15
47,14.26,21.23,8.50,25.10,34.38,2,16
48,15.19,21.12,9.00,25.10,28.95,2,17
49,14.42,20.61,6.70,25.30,15.86,2,18
50,14.41,21.14,6.00,26.20,28.87,2,19
