PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-4.40,6.10,-7.20,6.70,48.20,2.20,9.40,1.10,10.60,204.70,0.00,81.00,0,180,965,31,31,31
1970-02-01,1970,2,-3.90,3.90,-5.00,8.30,-1.40,2.20,11.70,1.10,12.20,186.30,0.00,38.00,0,135,569,28,28,28
1970-03-01,1970,3,-6.70,4.40,-11.10,5.60,-17.40,3.90,11.10,0.00,14.40,218.40,0.00,41.00,0,117,474,31,31,31
1970-04-01,1970,4,-1.10,8.90,-2.20,9.40,86.50,6.70,13.30,5.60,16.10,312.20,0.00,48.00,0,99,608,30,30,30
1970-05-01,1970,5,5.00,11.10,3.90,12.20,243.20,13.90,21.10,13.30,22.20,554.50,0.00,15.00,0,79,186,31,31,31
1970-06-01,1970,6,7.80,14.40,5.00,16.10,331.80,17.80,25.60,16.10,26.70,650.00,0.00,28.00,0,119,274,30,30,30
1970-07-01,1970,7,9.40,14.40,6.10,17.20,349.50,17.20,23.90,15.00,28.30,629.00,0.00,48.00,0,157,430,31,31,31
1970-08-01,1970,8,8.30,14.40,4.40,16.10,369.80,18.30,25.00,17.20,25.00,648.60,0.00,36.00,0,109,356,31,31,31
1970-09-01,1970,9,7.20,13.30,6.10,15.60,314.00,16.70,23.30,16.10,25.00,586.60,0.00,69.00,0,246,672,30,30,30
1970-10-01,1970,10,2.80,11.70,1.70,12.80,230.10,11.70,18.90,9.40,22.20,481.20,0.00,20.00,0,25,135,31,31,31
1970-11-01,1970,11,0.60,8.90,-3.30,11.10,132.30,8.90,13.30,5.00,16.10,345.10,0.00,201.00,0,246,1803,30,30,30
1970-12-01,1970,12,-2.20,5.00,-3.30,7.80,33.40,1.70,11.10,0.00,12.20,210.70,0.00,61.00,0,140,621,31,31,31
1971-01-01,1971,1,-3.30,5.90,-10.00,7.30,55.40,0.60,10.00,0.40,11.20,239.10,0.00,69.00,0,149,826,31,31,31
1971-02-01,1971,2,-0.60,4.50,-1.80,5.80,46.40,6.90,10.40,4.60,11.70,236.40,0.00,27.00,0,59,217,28,28,28
1971-03-01,1971,3,-3.30,5.90,-4.60,7.60,49.00,1.80,11.80,0.20,12.80,254.20,0.00,65.00,0,149,589,31,31,31
1971-04-01,1971,4,0.60,8.30,-0.60,12.60,139.30,7.90,14.70,6.20,19.90,330.40,0.00,57.00,0,149,404,30,30,30
1971-05-01,1971,5,2.00,10.50,-1.10,11.70,229.10,12.90,20.70,11.80,22.60,515.70,0.00,43.00,0,121,420,31,31,31
1971-06-01,1971,6,7.20,11.70,6.00,12.00,280.10,14.30,19.20,12.40,21.10,504.20,0.00,180.00,0,320,1146,30,30,30
1971-07-01,1971,7,7.10,14.70,3.80,15.70,365.80,18.90,25.10,17.20,27.30,677.50,0.00,11.00,0,268,454,31,31,31
1971-08-01,1971,8,10.10,15.20,7.30,16.20,402.20,18.90,21.20,17.50,24.60,622.00,0.00,48.00,0,265,715,31,31,31
1971-09-01,1971,9,4.60,12.40,3.40,13.80,259.90,16.80,21.60,14.40,22.40,571.40,0.00,18.00,0,65,165,30,30,30
1971-10-01,1971,10,1.20,12.30,-0.20,13.10,222.60,12.30,19.30,10.90,22.90,506.20,0.00,44.00,0,189,531,31,31,31
1971-11-01,1971,11,-0.30,6.70,-2.10,7.30,85.10,5.20,13.70,2.90,15.70,290.20,0.00,66.00,0,150,629,30,30,30
1971-12-01,1971,12,0.60,8.80,0.40,11.00,136.90,5.50,11.40,3.30,13.80,275.00,0.00,6.00,0,63,116,31,31,31
1972-01-01,1972,1,-2.70,4.40,-10.50,5.80,8.90,2.20,9.60,-1.50,9.70,181.10,0.00,48.00,0,101,625,31,31,31
1972-02-01,1972,2,-0.70,4.50,-7.80,5.70,54.10,5.20,9.20,3.90,12.40,221.00,0.00,46.00,0,85,454,29,29,29
1972-03-01,1972,3,-0.50,5.20,-2.30,7.80,69.20,5.70,17.70,3.70,18.60,355.20,0.00,68.00,0,97,496,31,31,31
1972-04-01,1972,4,2.90,8.20,0.20,9.40,147.60,8.70,13.70,7.80,16.20,344.10,0.00,53.00,0,71,576,30,30,30
1972-05-01,1972,5,3.50,9.50,1.30,10.00,212.80,11.70,18.10,10.20,18.80,452.60,0.00,28.00,0,54,345,31,31,31
1972-06-01,1972,6,4.60,10.70,2.30,11.30,227.60,14.00,17.60,12.80,20.30,478.20,0.00,52.00,0,99,435,30,30,30
1972-07-01,1972,7,8.20,15.30,6.20,15.90,368.50,17.30,21.80,15.20,22.50,602.10,0.00,59.00,0,445,727,31,31,31
1972-08-01,1972,8,6.30,12.90,5.40,16.00,316.10,16.80,21.50,15.80,22.40,611.20,0.00,10.00,0,147,219,31,31,31
1972-09-01,1972,9,4.00,12.30,1.60,14.20,239.00,13.70,18.80,12.30,19.20,474.60,0.00,53.00,0,238,520,30,30,30
1972-10-01,1972,10,1.80,10.60,0.30,11.70,205.70,11.80,16.70,9.90,19.50,436.90,0.00,13.00,0,54,119,31,31,31
1972-11-01,1972,11,-0.70,6.90,-2.20,12.10,84.60,5.40,13.60,3.50,14.40,282.40,0.00,42.00,0,144,584,30,30,30
