MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,22.75365853658537,32.955,14.600000000000001,36.800000000000004,91.22500000000002
2,22.551162790697674,32.97857142857143,13.9,36.4,68.8111111111111
3,22.690909090909102,33.51627906976744,18.0,35.4,51.05217391304348
4,23.039534883720926,33.77560975609757,13.8,38.800000000000004,49.766666666666666
5,22.628571428571433,34.07000000000001,18.400000000000002,35.800000000000004,21.38888888888889
6,21.61590909090909,33.709756097560984,18.0,39.7,10.181818181818183
7,20.73409090909091,33.68780487804877,17.0,36.0,5.85
8,20.988636363636363,34.58048780487805,15.200000000000001,39.0,1.9714285714285718
9,21.945454545454545,35.87000000000001,17.5,38.6,12.399999999999999
10,22.66190476190476,36.33414634146342,16.0,39.400000000000006,31.621739130434786
11,23.118604651162787,35.37073170731708,13.0,39.5,58.722222222222214
12,22.795348837209303,33.86999999999999,17.7,36.9,76.99583333333332
