MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-5.3549999999999995,8.875,-9.0,17.8,40.15
2,-5.130000000000001,9.614999999999998,-10.0,20.400000000000002,49.875
3,-2.8400000000000007,14.63,-8.6,21.1,72.475
4,1.3699999999999999,23.080000000000005,-2.9000000000000004,30.700000000000003,74.525
5,7.325,27.975000000000005,2.5,35.0,81.35
6,12.949999999999998,29.040000000000003,8.3,36.7,102.6
7,16.490000000000002,33.175000000000004,9.1,37.1,137.0
8,18.86,34.13000000000001,13.0,37.5,132.35
9,13.145,29.23,7.9,35.5,162.225
10,5.68,23.505,-0.5,28.6,86.875
11,0.41500000000000004,18.185000000000002,-2.8000000000000003,25.200000000000003,64.75
12,-2.8650000000000007,12.525,-9.9,19.1,32.3
