PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-6.00,-0.80,-8.20,0.70,-106.30,2.10,8.00,1.00,10.40,153.40,0.00,10.00,0,270,340,31,31,31
1970-02-01,1970,2,-4.60,0.20,-6.00,2.50,-55.10,1.20,11.30,-0.20,14.40,174.50,0.00,30.00,0,195,370,28,28,28
1970-03-01,1970,3,-5.10,0.70,-8.60,2.30,-82.30,0.70,13.20,-1.90,19.10,194.60,0.00,35.00,0,165,375,31,31,31
1970-04-01,1970,4,-0.20,10.20,-2.60,13.20,149.90,9.80,22.30,6.60,23.40,496.90,0.00,35.00,0,190,395,30,30,30
1970-05-01,1970,5,9.00,16.40,5.10,19.70,386.50,20.20,28.10,15.70,29.80,748.40,0.00,110.00,0,315,865,31,31,31
1970-06-01,1970,6,13.00,18.90,8.90,19.40,476.60,20.00,29.90,15.50,32.20,754.80,0.00,35.00,0,195,435,30,30,30
1970-07-01,1970,7,16.20,23.40,13.50,23.80,610.10,21.70,36.80,17.30,37.10,906.10,0.00,45.00,0,195,555,31,31,31
1970-08-01,1970,8,18.90,24.30,17.70,24.90,669.10,27.70,33.60,23.00,34.70,938.70,0.00,50.00,0,140,465,31,31,31
1970-09-01,1970,9,12.90,20.80,7.90,22.20,508.50,20.80,30.50,19.20,34.80,784.20,0.00,70.00,0,430,1085,30,30,30
1970-10-01,1970,10,4.70,13.70,1.50,16.20,290.90,14.70,24.00,7.60,26.90,600.70,0.00,65.00,0,90,485,31,31,31
1970-11-01,1970,11,0.60,7.20,-2.80,10.40,107.20,9.00,17.00,0.00,20.80,412.10,0.00,75.00,0,870,1205,30,30,30
1970-12-01,1970,12,-3.90,1.30,-6.90,2.40,-48.50,1.80,12.20,0.20,15.80,203.20,0.00,20.00,0,210,430,31,31,31
1971-01-01,1971,1,-5.70,1.10,-7.90,3.60,-83.90,3.10,8.60,2.40,11.50,170.60,0.00,40.00,0,210,460,31,31,31
1971-02-01,1971,2,-6.70,1.40,-8.40,3.40,-72.50,3.50,9.60,1.00,12.20,175.80,0.00,20.00,0,245,355,28,28,28
1971-03-01,1971,3,-5.10,4.30,-6.90,7.70,-19.50,1.10,16.80,-3.40,20.60,277.50,0.00,50.00,0,355,840,31,31,31
1971-04-01,1971,4,0.00,8.00,-1.00,9.60,132.10,12.60,23.20,11.90,24.10,518.20,0.00,45.00,0,310,685,30,30,30
1971-05-01,1971,5,4.60,14.80,2.50,16.40,324.60,14.90,29.20,8.60,33.10,686.00,0.00,55.00,0,180,635,31,31,31
1971-06-01,1971,6,13.50,18.70,11.70,20.00,468.70,19.60,28.10,16.00,31.10,737.90,0.00,50.00,0,400,785,30,30,30
1971-07-01,1971,7,18.20,23.10,16.00,23.90,643.70,25.00,34.70,22.40,35.30,929.10,0.00,130.00,0,375,1290,31,31,31
1971-08-01,1971,8,17.50,24.90,13.00,26.40,661.80,22.20,35.00,20.10,35.90,932.60,0.00,210.00,0,855,2100,31,31,31
1971-09-01,1971,9,13.70,17.90,10.60,20.20,477.80,18.40,25.90,17.60,29.60,673.50,0.00,345.00,0,590,2910,30,30,30
1971-10-01,1971,10,5.80,12.30,2.10,14.60,291.30,14.10,20.70,12.20,22.10,545.90,0.00,95.00,0,425,935,31,31,31
1971-11-01,1971,11,0.00,6.90,-1.80,7.50,102.70,10.70,19.00,3.10,20.30,421.50,0.00,10.00,0,25,70,30,30,30
1971-12-01,1971,12,-4.10,1.80,-5.50,3.20,-20.00,4.70,13.90,3.20,16.00,266.00,0.00,25.00,0,185,385,31,31,31
1972-01-01,1972,1,-4.20,2.50,-7.60,5.70,-28.20,4.10,10.60,1.40,13.10,221.30,0.00,75.00,0,385,965,31,31,31
1972-02-01,1972,2,-3.90,1.70,-6.70,5.10,-40.50,1.80,9.20,-0.20,12.70,164.70,0.00,85.00,0,310,1025,29,29,29
