MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.821153846153846,12.778846153846157,-7.6000000000000005,17.6,65.88269230769232
2,-2.6807692307692315,14.453846153846152,-8.9,22.5,83.07692307692308
3,-0.9301886792452829,18.754716981132074,-7.6000000000000005,25.5,135.2283018867925
4,3.5490566037735842,24.01698113207547,-1.2000000000000002,29.5,174.04905660377366
5,8.815384615384618,28.15882352941176,3.2,33.800000000000004,187.07115384615383
6,14.925000000000004,30.00769230769231,8.0,35.300000000000004,282.96346153846156
7,20.405660377358487,33.88846153846154,15.0,38.800000000000004,295.06981132075475
8,21.37407407407407,34.549056603773586,15.9,38.800000000000004,188.33584905660376
9,15.409433962264151,31.40188679245284,7.4,36.4,162.8566037735849
10,8.047169811320757,26.62264150943396,1.3,31.5,85.5653846153846
11,2.3288461538461536,21.41153846153846,-2.5,28.1,77.48039215686272
12,-1.2519230769230765,15.58269230769231,-5.4,23.3,59.40961538461537
