MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,23.020512820512817,32.29444444444445,15.0,34.9,33.66551724137932
2,22.775,32.459999999999994,19.900000000000002,38.0,65.80624999999999
3,22.78461538461539,32.647222222222226,13.0,35.0,48.65
4,22.436111111111117,32.74,19.700000000000003,34.9,30.349999999999998
5,21.052777777777777,32.599999999999994,12.4,36.2,41.775000000000006
6,20.4027027027027,31.97142857142857,16.0,38.0,26.935714285714287
7,19.261111111111113,31.39428571428571,16.0,33.7,6.642857142857143
8,19.350000000000005,31.650000000000002,16.8,35.1,2.74
9,20.552777777777777,32.45428571428571,12.100000000000001,34.6,15.133333333333333
10,21.93783783783784,33.37714285714285,15.9,35.800000000000004,72.45333333333333
11,22.878947368421056,33.22162162162162,13.0,36.6,78.13636363636364
12,23.064864864864866,32.55714285714286,20.200000000000003,38.2,44.48846153846154
