MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-0.575,12.500000000000002,-5.300000000000001,18.3,83.0
2,-0.8549999999999999,13.194999999999999,-6.800000000000001,22.0,94.45
3,0.33000000000000007,16.419999999999998,-3.9000000000000004,24.400000000000002,113.475
4,4.205,22.07,-0.1,29.200000000000003,138.6
5,8.970000000000002,26.170000000000005,4.1000000000000005,30.5,132.625
6,14.624999999999996,28.075,8.6,32.6,238.625
7,19.854999999999997,32.53000000000001,14.200000000000001,35.4,245.025
8,20.855,32.769999999999996,15.600000000000001,36.1,171.3
9,15.370000000000001,29.384999999999998,8.1,33.9,217.275
10,9.045000000000002,24.515,3.9000000000000004,29.700000000000003,100.0
11,4.450000000000001,20.125,0.9,24.900000000000002,93.5
12,0.835,15.535000000000002,-3.2,21.5,75.275
