PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-1.90,2.30,-5.30,4.30,11.00,2.80,10.10,2.10,12.40,238.50,0.00,70.00,0,405,775,31,31,31
1970-02-01,1970,2,-0.60,6.40,-1.10,7.50,66.20,7.20,16.10,3.80,19.90,304.60,0.00,65.00,0,340,795,28,28,28
1970-03-01,1970,3,-0.90,3.80,-1.40,5.90,46.40,5.90,13.10,5.00,16.90,287.60,0.00,25.00,0,125,300,31,31,31
1970-04-01,1970,4,3.60,12.50,0.20,15.20,234.50,12.10,19.70,10.70,25.20,473.10,0.00,305.00,0,790,2335,30,30,30
1970-05-01,1970,5,8.90,16.90,7.60,19.20,401.40,17.30,26.70,16.30,28.40,671.40,0.00,220.00,0,340,1925,31,31,31
1970-06-01,1970,6,14.80,19.30,13.60,22.00,519.20,20.20,26.20,18.40,30.00,691.70,0.00,295.00,0,560,2485,30,30,30
1970-07-01,1970,7,18.50,24.40,18.20,26.10,678.20,24.00,33.60,22.50,34.00,905.20,0.00,330.00,0,800,2565,31,31,31
1970-08-01,1970,8,21.70,24.90,21.10,26.00,722.50,29.10,32.70,26.70,33.50,957.50,0.00,75.00,0,795,1420,31,31,31
1970-09-01,1970,9,16.70,24.10,14.40,26.20,624.80,23.20,32.40,18.90,33.20,842.00,0.00,160.00,0,235,1320,30,30,30
1970-10-01,1970,10,9.10,19.70,6.30,20.50,436.70,16.90,27.80,13.20,29.20,701.40,0.00,130.00,0,555,1270,31,31,31
1970-11-01,1970,11,3.20,11.80,1.30,15.10,226.80,12.70,19.90,5.70,22.30,494.40,0.00,60.00,0,250,695,30,30,30
1970-12-01,1970,12,0.50,6.40,-1.70,8.30,109.20,8.10,14.40,4.80,15.90,339.40,0.00,40.00,0,150,405,31,31,31
1971-01-01,1971,1,-0.70,4.80,-1.00,8.10,44.20,3.90,12.30,3.60,13.30,258.90,0.00,100.00,0,255,1275,31,31,31
1971-02-01,1971,2,-0.90,5.60,-1.80,10.90,53.00,3.60,13.40,2.60,14.40,235.20,0.00,90.00,0,140,1180,28,28,28
1971-03-01,1971,3,-1.40,7.10,-1.90,13.50,91.70,5.90,17.00,4.80,19.60,355.40,0.00,110.00,0,230,985,31,31,31
