DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,18.94,30.30,11.00,33.00,11.54,1,1
2,19.36,30.20,11.00,32.30,13.68,1,2
3,19.11,29.95,11.00,33.90,23.75,1,3
4,18.84,29.62,13.00,32.20,31.96,1,4
5,18.16,29.51,12.50,32.60,36.75,1,5
6,18.15,29.40,11.80,31.90,20.63,1,6
7,17.90,29.95,11.30,32.40,12.60,1,7
8,18.20,30.26,12.30,34.50,4.55,1,8
9,18.68,30.04,11.60,33.00,30.72,1,9
10,18.52,30.16,11.60,32.20,11.19,1,10
11,18.60,30.09,10.00,32.90,27.13,1,11
12,18.15,29.68,10.00,32.20,8.07,1,12
13,18.60,30.01,12.30,32.70,34.72,1,13
14,17.98,30.12,11.00,33.60,27.98,1,14
15,17.52,29.80,10.30,34.90,33.70,1,15
16,17.56,29.63,9.00,33.30,18.21,1,16
17,18.45,29.75,11.90,33.00,18.49,1,17
18,18.69,29.85,13.00,32.60,38.70,1,18
19,19.01,30.04,11.80,32.10,18.23,1,19
20,18.07,30.43,9.00,33.00,20.78,1,20
21,17.70,29.91,10.00,32.60,12.62,1,21
22,17.88,29.76,11.20,32.90,36.18,1,22
23,17.54,29.87,11.60,33.60,15.71,1,23
24,18.44,30.47,11.70,34.00,13.84,1,24
25,18.35,29.95,10.00,34.00,11.39,1,25
26,17.73,29.96,10.00,33.80,23.82,1,26
27,17.26,30.18,12.00,34.00,21.47,1,27
28,17.80,30.14,11.50,33.00,16.62,1,28
29,17.67,29.98,11.50,34.10,11.15,1,29
30,18.42,30.24,13.50,33.00,5.77,1,30
31,18.81,30.37,12.00,32.30,4.48,1,31
32,18.96,30.50,8.00,33.10,5.37,2,1
33,18.93,30.39,14.00,33.60,8.00,2,2
34,19.11,30.79,11.00,33.60,5.80,2,3
35,19.06,30.57,11.90,33.80,11.26,2,4
36,19.29,30.66,9.00,32.70,1.20,2,5
37,19.03,30.54,13.00,33.40,15.76,2,6
38,18.59,30.08,10.00,32.60,8.57,2,7
39,18.43,30.25,9.00,32.90,20.39,2,8
40,18.11,30.08,10.00,32.90,6.91,2,9
41,18.44,30.39,11.40,32.50,7.68,2,10
42,19.27,30.70,11.50,33.50,15.14,2,11
43,19.52,30.68,11.50,33.30,14.89,2,12
44,18.93,30.59,10.50,33.00,19.14,2,13
45,18.13,30.42,10.50,33.90,2.02,2,14
46,19.49,30.75,13.90,33.10,3.79,2,15
47,20.05,31.10,12.60,34.40,4.21,2,16
48,19.37,31.11,12.60,34.30,9.28,2,17
49,19.25,30.63,11.00,32.60,4.57,2,18
50,20.12,31.06,15.00,33.90,19.18,2,19
51,19.35,31.04,11.50,34.80,10.41,2,20
52,20.24,31.11,14.00,35.00,21.68,2,21
53,20.49,31.29,15.00,35.30,9.17,2,22
54,20.20,31.47,9.00,35.20,4.78,2,23
55,19.84,31.24,9.00,34.50,7.40,2,24
56,20.32,31.17,9.70,35.90,0.74,2,25
57,19.74,31.08,11.40,34.60,3.70,2,26
58,19.73,31.37,9.60,36.40,15.51,2,27
59,19.36,31.43,12.60,33.90,4.60,2,28
60,16.58,30.46,10.20,33.70,1.08,2,29
61,19.74,30.90,10.20,34.20,7.18,3,1
62,20.72,31.12,7.30,34.20,7.60,3,2
63,20.35,31.36,7.30,35.10,2.95,3,3
64,19.92,31.92,9.50,35.30,10.50,3,4
65,19.57,31.58,11.90,34.80,43.85,3,5
66,20.37,31.25,11.90,34.00,1.77,3,6
67,20.11,31.52,12.00,35.00,13.40,3,7
68,20.53,31.49,12.00,33.90,15.47,3,8
69,19.75,31.27,9.00,35.90,6.33,3,9
70,19.60,31.19,9.00,35.50,10.96,3,10
71,20.76,31.35,13.90,34.90,20.69,3,11
72,19.80,31.25,8.90,33.90,2.15,3,12
73,21.21,31.58,13.90,34.70,28.87,3,13
74,21.02,31.35,9.00,34.60,4.36,3,14
75,21.24,31.62,9.00,36.00,26.55,3,15
76,21.47,31.66,15.50,33.40,9.47,3,16
77,21.34,32.34,16.30,36.10,4.33,3,17
78,20.76,32.39,12.90,37.10,7.02,3,18
79,20.52,32.29,12.00,37.10,0.53,3,19
80,21.08,32.17,11.00,36.70,8.36,3,20
81,20.97,32.24,12.00,36.30,7.10,3,21
82,20.48,31.91,12.00,35.00,11.93,3,22
83,19.92,31.56,11.10,33.80,15.84,3,23
84,20.85,32.15,11.10,37.50,9.64,3,24
85,21.56,32.13,13.20,37.10,6.33,3,25
86,21.54,32.15,14.00,34.90,10.72,3,26
87,21.83,32.12,15.80,34.60,4.87,3,27
88,22.13,32.20,14.00,35.40,5.42,3,28
89,22.26,32.48,14.00,36.10,4.17,3,29
90,23.12,32.38,14.00,34.80,1.45,3,30
91,22.99,32.32,13.40,34.50,19.80,3,31
92,22.54,32.22,12.00,34.90,0.32,4,1
93,22.35,32.53,12.00,35.20,32.24,4,2
94,23.12,32.43,14.50,36.40,4.29,4,3
95,23.45,32.64,14.50,37.00,2.13,4,4
96,23.43,32.79,18.20,35.00,7.77,4,5
97,22.88,32.62,14.50,36.60,4.72,4,6
98,22.57,32.70,17.10,35.10,10.60,4,7
99,23.05,32.80,17.60,35.10,23.58,4,8
100,22.91,32.87,16.40,37.10,0.60,4,9
101,22.19,33.02,16.40,36.40,19.27,4,10
102,22.38,32.81,16.30,35.30,7.15,4,11
103,23.03,33.03,16.00,36.90,30.65,4,12
104,22.91,33.09,17.00,36.10,8.72,4,13
105,23.63,32.83,17.00,35.30,79.30,4,14
106,22.89,33.03,17.50,35.50,65.02,4,15
107,22.51,33.00,15.00,36.90,17.72,4,16
108,22.17,32.84,15.00,35.00,1.16,4,17
109,21.73,32.92,15.50,35.20,1.38,4,18
110,22.42,33.11,16.60,37.00,49.64,4,19
111,22.88,33.15,16.10,35.80,10.60,4,20
112,22.50,33.11,16.10,35.80,9.77,4,21
113,23.31,33.07,18.10,37.20,25.28,4,22
114,23.70,33.16,19.00,37.00,25.67,4,23
115,22.87,33.04,15.00,35.00,8.50,4,24
116,23.36,33.40,16.50,35.40,0.18,4,25
117,23.42,33.28,19.00,35.20,14.32,4,26
118,24.15,33.31,19.00,38.60,6.67,4,27
119,24.59,33.43,19.00,36.50,16.98,4,28
120,24.05,33.49,17.00,37.00,2.72,4,29
121,23.87,33.20,17.20,34.80,6.64,4,30
122,24.27,33.37,18.60,36.40,13.05,5,1
123,24.30,33.85,17.90,39.50,2.88,5,2
124,24.44,33.55,18.50,38.00,29.49,5,3
125,24.22,33.64,18.00,37.70,33.82,5,4
126,24.34,34.11,18.00,39.00,22.96,5,5
127,24.06,33.80,18.10,35.30,20.07,5,6
128,23.62,33.54,18.10,35.00,6.58,5,7
129,24.10,33.58,19.10,36.40,14.89,5,8
130,24.51,33.50,19.10,35.80,9.74,5,9
131,24.21,33.45,19.50,36.10,11.21,5,10
132,24.50,33.71,20.50,36.20,52.77,5,11
133,24.94,33.77,21.00,37.80,4.40,5,12
134,24.48,34.11,20.80,38.00,38.15,5,13
135,24.23,33.73,20.50,38.00,30.56,5,14
136,24.40,33.65,21.00,36.10,22.63,5,15
137,24.55,33.72,21.00,36.30,31.18,5,16
138,23.89,33.60,20.50,36.20,14.09,5,17
139,24.60,33.52,20.50,35.40,23.89,5,18
140,24.38,33.66,20.50,35.40,54.08,5,19
141,24.59,33.86,21.00,39.00,59.64,5,20
142,24.69,34.08,20.00,39.70,45.11,5,21
143,24.20,33.94,20.00,37.90,21.78,5,22
144,24.58,34.18,21.60,39.60,24.69,5,23
145,24.61,33.93,21.70,37.90,28.33,5,24
146,24.74,33.78,20.50,36.00,82.07,5,25
147,24.46,33.93,20.50,36.20,12.93,5,26
148,24.51,33.74,20.60,35.50,48.69,5,27
149,25.01,33.62,20.70,35.50,36.10,5,28
150,25.11,33.94,21.00,35.60,39.33,5,29
151,25.21,34.33,20.40,38.50,23.98,5,30
152,24.74,33.66,20.00,37.00,64.36,5,31
153,24.54,33.76,21.00,36.10,72.48,6,1
154,24.16,33.46,21.00,36.00,88.60,6,2
155,23.98,33.54,21.30,36.80,50.98,6,3
156,24.67,33.19,22.10,37.00,34.09,6,4
157,24.92,33.60,22.10,36.40,55.72,6,5
158,24.85,33.92,22.20,38.00,42.46,6,6
159,25.27,33.77,19.00,36.30,69.19,6,7
160,25.22,34.11,21.00,38.60,66.22,6,8
161,25.19,33.86,21.00,36.40,45.93,6,9
162,24.61,33.43,20.00,36.80,44.05,6,10
163,24.53,33.43,21.00,37.00,70.29,6,11
164,24.95,33.34,21.90,35.40,34.75,6,12
165,24.86,33.05,21.00,35.20,45.66,6,13
166,24.75,33.24,21.00,35.80,50.86,6,14
167,24.31,33.27,17.80,35.40,119.02,6,15
168,24.65,32.98,18.60,35.40,231.42,6,16
169,24.52,33.43,22.20,35.10,156.83,6,17
170,24.80,33.28,22.00,40.00,144.68,6,18
171,24.56,33.14,21.80,36.00,90.93,6,19
172,24.68,32.82,22.00,35.30,74.27,6,20
173,24.62,33.26,21.00,36.50,49.12,6,21
174,24.81,33.35,20.20,36.20,48.34,6,22
175,24.77,33.15,20.20,36.50,69.86,6,23
176,24.75,33.40,21.60,39.00,75.88,6,24
177,24.44,33.41,21.20,36.80,72.26,6,25
178,24.53,33.54,21.90,35.80,40.00,6,26
179,24.19,33.09,22.00,34.90,80.56,6,27
180,24.14,33.22,21.50,36.90,51.38,6,28
181,24.54,33.38,21.00,36.20,64.79,6,29
182,24.60,33.50,20.00,36.20,33.28,6,30
183,24.74,33.83,20.00,38.80,46.19,7,1
184,24.88,33.65,20.20,37.00,78.44,7,2
185,24.90,33.50,23.00,35.30,21.30,7,3
186,24.81,33.21,21.20,35.20,116.00,7,4
187,24.28,33.52,21.20,35.50,20.28,7,5
188,24.50,33.68,22.00,39.00,73.90,7,6
189,24.53,33.73,21.40,35.60,25.70,7,7
190,24.39,33.28,21.00,35.20,156.66,7,8
191,24.16,33.46,20.90,37.00,39.21,7,9
192,23.99,33.77,20.50,39.00,98.72,7,10
193,24.15,33.38,20.40,35.30,106.23,7,11
194,23.98,33.31,20.40,35.20,121.10,7,12
195,24.08,33.25,20.00,37.10,87.00,7,13
196,24.29,33.78,21.00,36.00,50.05,7,14
197,23.94,33.67,21.00,35.20,37.63,7,15
198,24.23,33.65,21.70,35.50,23.74,7,16
199,23.66,33.90,21.00,35.20,28.05,7,17
200,24.25,33.88,21.00,36.00,25.42,7,18
201,24.30,33.64,21.30,35.70,45.04,7,19
202,24.18,33.56,21.00,35.70,45.35,7,20
203,23.80,33.48,21.00,36.80,63.27,7,21
204,23.93,33.69,21.30,36.50,61.11,7,22
205,24.02,33.56,21.20,36.50,68.15,7,23
206,24.09,33.78,21.20,36.40,82.30,7,24
207,24.23,33.89,21.80,36.30,66.56,7,25
208,24.85,34.17,21.70,37.00,40.93,7,26
209,24.45,34.11,22.00,36.90,50.86,7,27
210,24.35,34.13,22.00,35.90,29.58,7,28
211,24.19,34.12,21.00,36.70,52.36,7,29
212,23.99,34.06,22.00,36.40,61.79,7,30
213,24.05,33.99,22.00,36.30,33.45,7,31
214,24.05,34.13,21.00,36.30,46.31,8,1
215,23.95,33.91,21.80,36.70,29.73,8,2
216,23.90,34.29,21.80,37.50,17.16,8,3
217,24.18,33.92,22.00,36.10,78.61,8,4
218,24.31,34.16,22.00,36.30,49.45,8,5
219,23.87,33.97,20.50,36.70,31.95,8,6
220,24.23,34.24,22.00,37.30,106.37,8,7
221,23.81,34.03,22.00,36.90,131.00,8,8
222,23.98,34.07,20.30,37.20,83.08,8,9
223,24.44,33.99,20.60,36.70,44.48,8,10
224,24.40,33.86,20.00,36.00,20.90,8,11
225,24.15,33.93,21.70,36.20,49.18,8,12
226,24.12,34.05,22.00,36.20,64.51,8,13
227,23.99,34.34,20.00,38.50,71.51,8,14
228,24.23,34.35,22.00,36.80,90.46,8,15
229,24.59,33.88,22.70,36.10,70.00,8,16
230,24.25,33.96,22.00,36.90,49.62,8,17
231,24.15,34.30,21.60,36.90,37.26,8,18
232,24.20,34.27,21.00,37.00,91.09,8,19
233,23.88,34.38,20.00,36.40,44.00,8,20
234,24.32,34.08,21.00,36.70,120.98,8,21
235,24.25,33.83,21.00,36.70,96.50,8,22
236,24.00,34.29,21.00,36.90,62.02,8,23
237,23.97,34.18,20.00,36.80,45.85,8,24
238,23.18,34.05,20.00,37.00,73.47,8,25
239,23.43,34.21,21.00,39.30,32.05,8,26
240,23.54,33.94,21.00,38.00,37.59,8,27
241,23.94,33.98,21.00,38.70,32.05,8,28
242,23.78,33.57,19.80,36.40,127.93,8,29
243,23.81,33.98,19.30,38.00,35.38,8,30
244,23.98,34.25,19.30,38.10,52.50,8,31
245,23.83,34.09,20.00,36.20,48.53,9,1
246,23.77,33.94,20.00,36.50,79.20,9,2
247,24.02,34.06,21.00,36.60,80.03,9,3
248,24.09,34.40,21.00,37.80,55.07,9,4
249,24.20,34.26,22.00,37.10,39.70,9,5
250,23.82,34.04,21.50,36.10,60.11,9,6
251,24.21,34.44,21.00,39.00,69.72,9,7
252,24.06,34.28,22.00,39.90,62.72,9,8
253,24.09,34.25,22.00,36.50,35.15,9,9
254,23.77,34.26,21.00,37.10,135.56,9,10
255,23.49,33.83,16.00,36.70,85.12,9,11
256,23.84,34.30,20.50,36.70,76.07,9,12
257,24.15,33.93,22.00,36.50,41.45,9,13
258,23.80,33.79,20.90,37.10,26.00,9,14
259,23.54,33.87,21.70,37.50,67.53,9,15
260,23.64,33.70,21.00,36.90,152.95,9,16
261,23.86,33.93,15.80,36.50,78.56,9,17
262,23.96,34.14,21.40,39.20,86.74,9,18
263,23.46,33.76,21.00,35.90,48.39,9,19
264,23.84,33.72,21.00,36.50,50.39,9,20
265,23.37,33.68,21.00,37.30,69.78,9,21
266,23.48,33.64,22.00,36.50,174.32,9,22
267,23.38,33.80,21.50,36.70,126.45,9,23
268,23.25,33.39,21.90,36.00,49.77,9,24
269,23.18,33.46,21.00,36.40,79.19,9,25
270,23.58,33.33,21.00,36.60,74.16,9,26
271,23.43,33.57,21.00,35.40,61.67,9,27
272,23.56,33.33,21.00,36.20,65.33,9,28
273,23.50,33.06,21.00,35.50,111.31,9,29
274,23.14,33.58,20.40,37.70,52.60,9,30
275,22.95,33.10,20.50,35.90,92.89,10,1
276,22.71,33.18,20.20,36.80,97.09,10,2
277,22.68,33.16,20.20,36.20,90.41,10,3
278,22.74,33.41,18.80,37.60,44.72,10,4
279,23.13,32.95,21.00,35.10,171.33,10,5
280,23.11,33.29,17.20,36.00,74.60,10,6
281,22.86,33.07,17.20,35.20,67.02,10,7
282,22.91,32.83,17.50,35.00,54.29,10,8
283,22.42,33.14,18.50,36.20,50.45,10,9
284,22.88,32.78,19.50,35.60,56.14,10,10
285,22.56,33.07,18.00,35.60,75.60,10,11
286,22.41,33.36,20.00,35.60,109.17,10,12
287,22.61,33.12,19.80,35.70,52.23,10,13
288,22.42,32.66,16.00,36.20,84.45,10,14
289,22.25,33.05,16.40,38.10,68.67,10,15
290,22.11,32.72,15.00,35.00,37.41,10,16
291,22.17,32.59,15.00,35.80,71.69,10,17
292,22.14,32.76,16.00,34.80,51.34,10,18
293,22.01,32.62,19.00,35.00,88.38,10,19
294,21.89,32.41,17.50,35.40,91.19,10,20
295,22.25,32.57,17.00,34.80,63.65,10,21
296,22.17,32.28,17.00,34.90,88.09,10,22
297,21.77,32.59,16.90,35.30,58.63,10,23
298,21.99,32.62,16.80,35.40,33.72,10,24
299,21.71,32.40,16.80,34.90,52.51,10,25
300,21.65,32.44,17.00,36.20,29.02,10,26
301,21.16,32.06,17.00,36.20,54.51,10,27
302,21.13,32.22,16.80,35.10,19.28,10,28
303,21.48,32.64,16.00,35.00,33.39,10,29
304,20.97,32.09,14.70,35.40,66.64,10,30
305,21.21,32.09,16.00,34.80,16.83,10,31
306,21.54,32.04,16.00,34.00,72.37,11,1
