PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1977-03-01,1977,3,,,,,,,,,,,0.00,0.00,0,0,0,,,23
1977-06-01,1977,6,,,,,,,,,,,0.00,71.00,0,711,1316,,,22
1977-09-01,1977,9,,,,,,,,,,,0.00,0.00,0,599,739,,,21
1979-03-01,1979,3,11.00,22.00,11.00,22.00,366.00,,,,,,0.00,10.00,0,30,63,22,,23
1979-05-01,1979,5,18.00,24.00,17.00,24.00,524.00,30.00,39.00,24.00,40.00,769.00,0.00,3.00,0,391,399,25,22,24
2004-07-01,2004,7,22.40,24.60,20.50,25.40,516.70,34.20,38.80,32.00,39.80,815.20,0.00,175.00,0,551,1131,22,22,22
2005-01-01,2005,1,,,,,,,,,,,0.00,0.00,0,0,0,,,23
2005-02-01,2005,2,,,,,,,,,,,0.00,15.00,0,104,134,,,26
2005-04-01,2005,4,,,,,,,,,,,0.00,0.00,0,0,0,,,23
2005-06-01,2005,6,,,,,,,,,,,0.00,41.00,0,503,623,,,22
2008-04-01,2008,4,,,,,,,,,,,0.00,0.00,0,0,0,,,22
2008-09-01,2008,9,,,,,,,,,,,0.00,432.00,0,775,2709,,,22
2009-02-01,2009,2,,,,,,,,,,,0.00,0.00,0,61,97,,,20
2009-05-01,2009,5,,,,,,,,,,,0.00,0.00,0,239,313,,,27
2009-08-01,2009,8,,,,,,,,,,,0.00,64.00,0,869,1429,,,26
2009-09-01,2009,9,,,,,,,,,,,0.00,485.00,0,798,3687,,,27
2009-10-01,2009,10,,,,,,,,,,,0.00,41.00,0,239,458,,,24
2009-11-01,2009,11,,,,,,,,,,,0.00,0.00,0,56,59,,,27
2009-12-01,2009,12,,,,,,,,,,,0.00,10.00,0,155,198,,,22
2010-01-01,2010,1,,,,,,,,,,,0.00,15.00,0,191,247,,,29
2010-05-01,2010,5,,,,,,,,,,,0.00,0.00,0,5,5,,,22
2010-06-01,2010,6,,,,,,,,,,,0.00,15.00,0,112,198,,,22
2010-07-01,2010,7,,,,,,,,,,,0.00,752.00,0,1280,6064,,,22
2010-08-01,2010,8,,,,,,,,,,,0.00,91.00,0,208,642,,,27
2010-09-01,2010,9,,,,,,,,,,,0.00,284.00,0,434,1920,,,26
2010-10-01,2010,10,,,,,,,,,,,0.00,0.00,0,15,15,,,26
2010-11-01,2010,11,,,,,,,,,,,0.00,0.00,0,0,0,,,21
2010-12-01,2010,12,,,,,,,,,,,0.00,0.00,0,99,99,,,27
2011-01-01,2011,1,,,,,,,,,,,0.00,0.00,0,8,8,,,27
2011-02-01,2011,2,,,,,,,,,,,0.00,0.00,0,46,46,,,23
2011-03-01,2011,3,,,,,,,,,,,0.00,0.00,0,5,5,,,27
2011-04-01,2011,4,,,,,,,,,,,0.00,0.00,0,0,0,,,23
2011-05-01,2011,5,,,,,,,,,,,0.00,0.00,0,15,15,,,24
2011-06-01,2011,6,,,,,,,,,,,0.00,226.00,0,518,1567,,,23
2011-07-01,2011,7,,,,,,,,,,,0.00,495.00,0,2004,4450,,,25
2011-08-01,2011,8,,,,,,,,,,,0.00,10.00,0,89,152,,,23
2011-09-01,2011,9,,,,,,,,,,,0.00,0.00,0,102,161,,,28
2011-10-01,2011,10,,,,,,,,,,,0.00,0.00,0,160,269,,,30
2011-11-01,2011,11,,,,,,,,,,,0.00,0.00,0,33,48,,,28
2011-12-01,2011,12,,,,,,,,,,,0.00,0.00,0,0,0,,,23
2012-03-01,2012,3,,,,,,,,,,,0.00,0.00,0,0,0,,,24
2012-04-01,2012,4,,,,,,,,,,,0.00,3.00,0,241,396,,,23
2012-05-01,2012,5,,,,,,,,,,,0.00,0.00,0,33,33,,,22
2012-06-01,2012,6,21.00,24.40,20.40,25.80,485.50,35.90,38.20,31.80,38.80,772.50,0.00,274.00,0,879,1991,21,21,24
2012-09-01,2012,9,,,,,,,,,,,0.00,48.00,0,246,615,,,22
2012-10-01,2012,10,,,,,,,,,,,0.00,3.00,0,5,14,,,26
2012-11-01,2012,11,,,,,,,,,,,0.00,46.00,0,229,483,,,28
2012-12-01,2012,12,,,,,,,,,,,0.00,0.00,0,10,23,,,28
2013-01-01,2013,1,,,,,,,,,,,0.00,0.00,0,5,8,,,28
2013-02-01,2013,2,,,,,,,,,,,0.00,0.00,0,41,41,,,27
2013-03-01,2013,3,,,,,,,,,,,0.00,0.00,0,41,41,,,26
2013-04-01,2013,4,,,,,,,,,,,0.00,0.00,0,28,28,,,25
