DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,0.98,6.58,-8.20,13.40,31.45,1,1
2,1.23,5.92,-6.20,11.10,35.22,1,2
3,0.11,6.73,-5.50,13.10,22.15,1,3
4,0.82,6.66,-3.10,13.20,23.12,1,4
5,0.97,6.00,-5.00,12.00,23.20,1,5
6,0.79,6.24,-7.70,13.20,22.00,1,6
7,0.56,6.78,-9.00,13.10,16.98,1,7
8,0.68,6.36,-11.00,15.00,18.80,1,8
9,0.77,6.62,-10.80,13.30,17.58,1,9
10,0.66,6.84,-10.00,12.50,21.00,1,10
11,0.98,6.49,-7.80,13.90,24.58,1,11
12,1.15,7.01,-9.20,13.90,27.45,1,12
13,1.15,7.18,-8.60,12.80,23.85,1,13
14,1.38,7.22,-10.00,13.40,23.10,1,14
15,1.34,6.80,-10.00,13.10,22.30,1,15
16,2.15,6.46,-7.20,11.00,25.08,1,16
17,1.29,6.50,-6.00,13.00,19.45,1,17
18,1.00,7.00,-6.00,12.90,20.65,1,18
19,1.29,7.51,-4.20,12.50,20.18,1,19
20,1.57,7.47,-9.00,13.20,19.85,1,20
21,1.39,7.32,-9.10,12.10,31.42,1,21
22,2.00,6.83,-5.50,12.10,18.55,1,22
23,1.75,6.54,-5.00,11.80,28.68,1,23
24,1.89,6.30,-5.00,12.50,24.25,1,24
25,1.26,6.45,-8.50,13.00,30.85,1,25
26,0.33,6.48,-8.90,13.40,9.57,1,26
27,1.00,6.57,-9.50,12.60,17.75,1,27
28,0.79,6.75,-9.00,12.80,15.18,1,28
29,0.88,6.59,-5.90,13.40,17.88,1,29
30,0.80,6.80,-6.10,11.40,12.52,1,30
31,0.92,6.98,-7.20,12.80,8.38,1,31
32,0.80,7.18,-7.30,12.70,17.73,2,1
33,1.09,7.18,-8.50,15.00,21.39,2,2
34,1.49,7.11,-6.50,13.40,15.00,2,3
35,1.65,7.39,-5.10,12.90,23.41,2,4
36,1.25,6.69,-5.60,13.50,21.29,2,5
37,1.65,6.29,-6.50,13.80,38.63,2,6
38,0.87,6.55,-4.60,12.20,11.49,2,7
39,0.60,6.68,-4.60,13.10,8.78,2,8
40,0.61,6.29,-6.50,12.30,21.22,2,9
41,0.39,6.37,-6.50,12.90,22.17,2,10
42,0.33,6.65,-6.20,12.80,26.76,2,11
