MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-4.257894736842105,9.936842105263159,-17.1,16.1,79.06842105263158
2,-3.7421052631578946,11.189473684210528,-16.0,19.3,61.92631578947369
3,-1.9900000000000007,15.16,-9.1,24.5,55.214999999999996
4,0.23157894736842116,20.00526315789474,-5.7,28.5,36.773684210526326
5,3.8000000000000007,24.14736842105263,-1.0,32.300000000000004,54.8842105263158
6,7.878947368421052,27.09473684210526,3.4000000000000004,35.9,64.92105263157895
7,9.37894736842105,28.85263157894737,4.9,39.5,79.82631578947367
8,9.063157894736841,27.710526315789473,5.0,36.6,93.9578947368421
9,5.852631578947368,24.147368421052633,0.7000000000000001,32.2,58.39473684210526
10,3.0789473684210527,19.25263157894737,-4.0,28.0,68.11578947368422
11,-0.44210526315789483,13.9,-7.2,19.8,69.88421052631581
12,-2.7789473684210524,10.284210526315789,-14.3,16.5,82.6263157894737
