MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,22.256250000000005,31.683870967741942,18.400000000000002,33.800000000000004,
2,21.765625,31.83225806451614,17.7,33.7,
3,22.139999999999997,32.576666666666675,17.6,36.6,0.3
4,22.596666666666675,33.467857142857135,19.400000000000002,34.800000000000004,
5,23.083333333333336,34.10357142857142,21.3,35.5,
6,22.589999999999996,33.72758620689655,20.0,35.9,
7,22.30999999999999,33.864285714285714,19.400000000000002,36.0,
8,22.413333333333338,34.00357142857143,20.8,36.6,
9,22.54666666666667,33.56896551724138,16.0,39.800000000000004,
10,22.610000000000003,33.05172413793103,15.5,36.6,
11,22.81935483870968,32.416666666666664,14.4,34.2,
12,22.678124999999998,32.04516129032258,19.400000000000002,34.300000000000004,
