MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,23.26590909090909,31.844186046511627,20.1,35.4,77.51666666666667
2,23.224444444444448,31.713636363636365,19.400000000000002,39.400000000000006,84.64137931034485
3,23.49111111111111,32.481818181818184,18.0,34.800000000000004,40.58620689655172
4,23.788888888888884,33.53555555555556,14.600000000000001,36.4,42.18181818181819
5,23.65454545454546,34.00000000000001,20.400000000000002,36.0,40.25789473684211
6,22.715555555555554,33.83863636363637,14.700000000000001,35.800000000000004,37.727272727272734
7,21.72222222222222,33.91363636363636,18.3,35.4,17.413636363636364
8,21.75111111111111,34.52272727272728,18.8,39.0,18.369999999999997
9,22.588636363636372,35.44761904761905,19.200000000000003,37.9,21.575000000000003
10,23.302272727272733,35.32727272727273,20.0,39.5,41.934782608695656
11,23.493181818181814,34.20232558139534,20.200000000000003,38.7,57.02
12,23.318181818181817,32.40697674418605,20.0,36.0,68.95862068965518
