MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-6.457142857142857,11.142307692307693,-14.3,22.6,20.87142857142857
2,-4.187500000000001,14.41111111111111,-14.9,26.6,22.232142857142854
3,-0.02321428571428581,20.755555555555564,-8.5,33.2,32.97142857142857
4,6.1375,27.083018867924526,-2.6,34.9,45.591071428571425
5,12.017857142857144,32.207843137254905,3.9000000000000004,39.1,71.95000000000002
6,17.95357142857143,35.600000000000016,11.600000000000001,41.300000000000004,97.78214285714287
7,21.351785714285715,35.6622641509434,16.6,40.800000000000004,214.72321428571428
8,20.15535714285713,34.42115384615384,13.8,38.5,133.2982142857143
9,14.376363636363635,31.15686274509803,6.2,37.0,79.72363636363637
10,7.307272727272728,26.62075471698113,-1.2000000000000002,36.5,49.129090909090905
11,0.10545454545454545,20.52307692307693,-8.8,30.0,30.69272727272728
12,-5.170909090909092,13.213461538461537,-17.5,22.8,16.22909090909091
