PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,,,,,,,,,,,0.00,113.00,0,283,1172,,,31
1970-02-01,1970,2,,,,,,,,,,,0.00,120.00,0,274,1327,,,28
1970-03-01,1970,3,,,,,,,,,,,0.00,130.00,0,236,1240,,,31
1970-04-01,1970,4,,,,,,,,,,,0.00,73.00,0,171,953,,,30
1970-05-01,1970,5,,,,,,,,,,,0.00,85.00,0,356,1088,,,31
1970-06-01,1970,6,,,,,,,,,,,0.00,214.00,0,337,1835,,,30
1970-07-01,1970,7,,,,,,,,,,,0.00,26.00,0,62,201,,,31
1970-08-01,1970,8,,,,,,,,,,,0.00,41.00,0,90,442,,,31
1970-09-01,1970,9,,,,,,,,,,,0.00,7.00,0,105,197,,,30
1970-10-01,1970,10,,,,,,,,,,,0.00,77.00,0,212,696,,,31
1970-11-01,1970,11,,,,,,,,,,,0.00,74.00,0,191,806,,,30
1970-12-01,1970,12,,,,,,,,,,,0.00,31.00,0,123,338,,,31
1971-01-01,1971,1,,,,,,,,,,,0.00,173.00,0,328,1618,,,31
1971-02-01,1971,2,,,,,,,,,,,0.00,307.00,0,580,2227,,,28
1971-03-01,1971,3,,,,,,,,,,,0.00,176.00,0,482,1561,,,31
1971-04-01,1971,4,,,,,,,,,,,0.00,173.00,0,436,1606,,,30
1971-05-01,1971,5,,,,,,,,,,,0.00,172.00,0,334,2021,,,31
1971-06-01,1971,6,,,,,,,,,,,0.00,138.00,0,325,1399,,,30
1971-07-01,1971,7,,,,,,,,,,,0.00,36.00,0,132,494,,,31
1971-08-01,1971,8,,,,,,,,,,,0.00,85.00,0,314,915,,,31
1971-09-01,1971,9,,,,,,,,,,,0.00,106.00,0,212,779,,,30
1971-10-01,1971,10,,,,,,,,,,,0.00,42.00,0,114,299,,,31
1971-11-01,1971,11,,,,,,,,,,,0.00,222.00,0,292,1970,,,30
