MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-8.914285714285716,7.476785714285714,-28.6,15.9,44.21607142857143
2,-7.789285714285714,9.294642857142861,-24.700000000000003,19.0,39.13928571428572
3,-4.203571428571427,15.35,-20.6,23.3,40.719642857142844
4,-0.9636363636363638,20.04545454545455,-8.4,30.5,43.872727272727275
5,3.3181818181818183,24.385454545454547,-3.0,32.6,69.83636363636364
6,7.325454545454545,27.816363636363644,1.0,35.300000000000004,77.23818181818183
7,9.210909090909091,29.54363636363636,3.9000000000000004,38.1,82.12181818181818
8,8.763636363636362,29.20909090909091,2.0,37.800000000000004,72.61090909090908
9,4.923636363636364,24.880000000000003,-1.7000000000000002,31.8,51.61272727272728
10,0.7527272727272727,19.061818181818182,-7.800000000000001,27.400000000000002,50.454545454545446
11,-2.8036363636363633,12.165454545454548,-13.5,19.400000000000002,49.03454545454546
12,-6.8509090909090915,8.465454545454545,-25.0,18.2,51.132727272727266
