MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,,,,,1299.00
2,,,,,1271.67
3,,,,,1220.00
4,,,,,1192.67
5,,,,,1409.00
6,,,,,1839.00
7,,,,,312.00
8,,,,,1656.00
9,,,,,778.00
10,,,,,1135.00
11,,,,,810.50
12,,,,,1828.00
