DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,,,,,8.33,1,1
2,,,,,9.33,1,2
3,,,,,23.00,1,3
4,,,,,1.00,1,4
5,,,,,68.67,1,5
6,,,,,14.67,1,6
7,,,,,29.67,1,7
8,,,,,19.67,1,8
9,,,,,65.33,1,9
10,,,,,247.33,1,10
11,,,,,4.33,1,11
12,,,,,0.00,1,12
13,,,,,14.33,1,13
14,,,,,122.00,1,14
15,,,,,89.00,1,15
16,,,,,4.33,1,16
17,,,,,2.67,1,17
18,,,,,16.00,1,18
19,,,,,48.33,1,19
20,,,,,76.33,1,20
21,,,,,0.00,1,21
22,,,,,4.33,1,22
23,,,,,1.67,1,23
24,,,,,36.33,1,24
25,,,,,170.33,1,25
26,,,,,1.00,1,26
27,,,,,78.00,1,27
28,,,,,13.67,1,28
29,,,,,55.67,1,29
30,,,,,53.33,1,30
31,,,,,20.33,1,31
32,,,,,49.33,2,1
33,,,,,0.00,2,2
34,,,,,0.00,2,3
35,,,,,1.67,2,4
36,,,,,29.33,2,5
37,,,,,6.67,2,6
38,,,,,27.00,2,7
39,,,,,33.00,2,8
40,,,,,37.33,2,9
41,,,,,0.00,2,10
42,,,,,5.00,2,11
43,,,,,29.67,2,12
44,,,,,40.00,2,13
45,,,,,2.67,2,14
46,,,,,29.67,2,15
47,,,,,6.00,2,16
48,,,,,61.67,2,17
49,,,,,3.33,2,18
50,,,,,87.33,2,19
51,,,,,14.33,2,20
52,,,,,1.67,2,21
53,,,,,267.33,2,22
54,,,,,16.00,2,23
55,,,,,0.00,2,24
56,,,,,0.00,2,25
57,,,,,454.67,2,26
58,,,,,19.67,2,27
59,,,,,44.00,2,28
60,,,,,13.00,2,29
61,,,,,26.33,3,1
62,,,,,26.33,3,2
63,,,,,139.67,3,3
64,,,,,5.33,3,4
65,,,,,0.00,3,5
66,,,,,28.00,3,6
67,,,,,17.00,3,7
68,,,,,71.00,3,8
69,,,,,53.67,3,9
70,,,,,148.33,3,10
71,,,,,14.33,3,11
72,,,,,11.00,3,12
73,,,,,50.00,3,13
74,,,,,0.00,3,14
75,,,,,117.00,3,15
76,,,,,17.67,3,16
77,,,,,1.00,3,17
78,,,,,16.00,3,18
79,,,,,7.67,3,19
80,,,,,50.67,3,20
81,,,,,4.33,3,21
82,,,,,8.33,3,22
83,,,,,16.00,3,23
84,,,,,0.00,3,24
85,,,,,11.00,3,25
86,,,,,11.67,3,26
87,,,,,240.33,3,27
88,,,,,18.67,3,28
89,,,,,0.00,3,29
90,,,,,4.33,3,30
91,,,,,104.33,3,31
92,,,,,186.50,4,1
93,,,,,0.00,4,2
94,,,,,2.50,4,3
95,,,,,56.00,4,4
96,,,,,5.00,4,5
97,,,,,10.00,4,6
98,,,,,16.50,4,7
99,,,,,113.00,4,8
100,,,,,29.00,4,9
101,,,,,0.00,4,10
102,,,,,40.67,4,11
103,,,,,0.00,4,12
104,,,,,0.00,4,13
105,,,,,12.00,4,14
106,,,,,166.67,4,15
107,,,,,34.00,4,16
108,,,,,2.67,4,17
109,,,,,262.33,4,18
110,,,,,12.67,4,19
111,,,,,77.67,4,20
112,,,,,85.33,4,21
113,,,,,0.00,4,22
114,,,,,58.33,4,23
115,,,,,1.00,4,24
116,,,,,1.00,4,25
117,,,,,24.67,4,26
118,,,,,1.00,4,27
119,,,,,6.67,4,28
120,,,,,53.33,4,29
121,,,,,73.67,4,30
122,,,,,14.33,5,1
123,,,,,0.00,5,2
124,,,,,134.67,5,3
125,,,,,65.33,5,4
126,,,,,9.33,5,5
127,,,,,77.00,5,6
128,,,,,0.00,5,7
129,,,,,1.00,5,8
130,,,,,75.33,5,9
131,,,,,12.67,5,10
132,,,,,5.00,5,11
133,,,,,1.50,5,12
134,,,,,104.00,5,13
135,,,,,848.50,5,14
136,,,,,0.00,5,15
137,,,,,0.00,5,16
138,,,,,0.00,5,17
139,,,,,0.00,5,18
140,,,,,0.00,5,19
141,,,,,5.00,5,20
142,,,,,13.00,5,21
143,,,,,13.00,5,22
144,,,,,0.00,5,23
145,,,,,110.50,5,24
146,,,,,32.00,5,25
147,,,,,258.00,5,26
148,,,,,2.50,5,27
149,,,,,0.00,5,28
150,,,,,0.00,5,29
151,,,,,1.50,5,30
152,,,,,137.00,5,31
153,,,,,0.00,6,1
154,,,,,0.00,6,2
155,,,,,0.00,6,3
156,,,,,71.00,6,4
157,,,,,306.50,6,5
158,,,,,175.50,6,6
159,,,,,98.00,6,7
160,,,,,454.50,6,8
161,,,,,0.00,6,9
162,,,,,0.00,6,10
163,,,,,0.00,6,11
164,,,,,0.00,6,12
165,,,,,5.00,6,13
166,,,,,214.50,6,14
167,,,,,181.50,6,15
168,,,,,211.00,6,16
169,,,,,84.00,6,17
170,,,,,0.00,6,18
171,,,,,2.50,6,19
172,,,,,3.00,6,20
173,,,,,0.00,6,21
174,,,,,0.00,6,22
175,,,,,0.00,6,23
176,,,,,41.00,6,24
177,,,,,0.00,6,25
178,,,,,0.00,6,26
179,,,,,23.00,6,27
180,,,,,0.00,6,28
181,,,,,3.00,6,29
182,,,,,0.00,6,30
183,,,,,5.00,7,1
184,,,,,3.00,7,2
185,,,,,0.00,7,3
186,,,,,0.00,7,4
187,,,,,0.00,7,5
188,,,,,0.00,7,6
189,,,,,0.00,7,7
190,,,,,3.00,7,8
191,,,,,28.00,7,9
192,,,,,20.00,7,10
193,,,,,5.00,7,11
194,,,,,8.00,7,12
195,,,,,102.00,7,13
196,,,,,0.00,7,14
197,,,,,0.00,7,15
198,,,,,0.00,7,16
199,,,,,0.00,7,17
200,,,,,23.00,7,18
201,,,,,20.00,7,19
202,,,,,0.00,7,20
203,,,,,20.00,7,21
204,,,,,0.00,7,22
205,,,,,3.00,7,23
206,,,,,8.00,7,24
207,,,,,13.00,7,25
208,,,,,13.00,7,26
209,,,,,5.00,7,27
210,,,,,0.00,7,28
211,,,,,0.00,7,29
212,,,,,8.00,7,30
213,,,,,25.00,7,31
214,,,,,68.50,8,1
215,,,,,73.50,8,2
216,,,,,275.50,8,3
217,,,,,53.50,8,4
218,,,,,5.00,8,5
219,,,,,183.00,8,6
220,,,,,6.50,8,7
221,,,,,28.00,8,8
222,,,,,42.00,8,9
223,,,,,106.50,8,10
224,,,,,94.00,8,11
225,,,,,54.50,8,12
226,,,,,40.50,8,13
227,,,,,16.50,8,14
228,,,,,161.50,8,15
229,,,,,136.00,8,16
230,,,,,0.00,8,17
231,,,,,0.00,8,18
232,,,,,52.00,8,19
233,,,,,71.00,8,20
234,,,,,0.00,8,21
235,,,,,5.00,8,22
236,,,,,5.00,8,23
237,,,,,2.50,8,24
238,,,,,10.00,8,25
239,,,,,0.00,8,26
240,,,,,12.50,8,27
241,,,,,109.00,8,28
242,,,,,29.00,8,29
243,,,,,0.00,8,30
244,,,,,15.00,8,31
245,,,,,3.00,9,1
246,,,,,35.50,9,2
247,,,,,19.50,9,3
248,,,,,43.00,9,4
249,,,,,67.00,9,5
250,,,,,179.00,9,6
251,,,,,5.50,9,7
252,,,,,57.00,9,8
253,,,,,0.00,9,9
254,,,,,0.00,9,10
255,,,,,0.00,9,11
256,,,,,0.00,9,12
257,,,,,23.00,9,13
258,,,,,0.00,9,14
259,,,,,6.50,9,15
260,,,,,5.00,9,16
261,,,,,66.00,9,17
262,,,,,66.00,9,18
263,,,,,6.50,9,19
264,,,,,30.50,9,20
265,,,,,25.50,9,21
266,,,,,11.50,9,22
267,,,,,12.50,9,23
268,,,,,29.00,9,24
269,,,,,2.50,9,25
270,,,,,2.50,9,26
271,,,,,2.50,9,27
272,,,,,24.00,9,28
273,,,,,53.50,9,29
274,,,,,1.50,9,30
275,,,,,0.00,10,1
276,,,,,0.00,10,2
277,,,,,0.00,10,3
278,,,,,28.00,10,4
279,,,,,6.50,10,5
280,,,,,29.00,10,6
281,,,,,0.00,10,7
282,,,,,1.50,10,8
283,,,,,10.50,10,9
284,,,,,0.00,10,10
285,,,,,1.50,10,11
286,,,,,19.00,10,12
287,,,,,39.50,10,13
288,,,,,14.00,10,14
289,,,,,1.50,10,15
290,,,,,12.50,10,16
291,,,,,231.50,10,17
292,,,,,4.00,10,18
293,,,,,39.50,10,19
294,,,,,4.00,10,20
295,,,,,142.00,10,21
296,,,,,1.50,10,22
297,,,,,28.00,10,23
298,,,,,2.50,10,24
299,,,,,30.50,10,25
300,,,,,90.00,10,26
301,,,,,0.00,10,27
302,,,,,0.00,10,28
303,,,,,389.00,10,29
304,,,,,9.00,10,30
305,,,,,0.00,10,31
306,,,,,0.00,11,1
307,,,,,0.00,11,2
308,,,,,115.50,11,3
309,,,,,92.50,11,4
310,,,,,0.00,11,5
311,,,,,0.00,11,6
312,,,,,0.00,11,7
313,,,,,0.00,11,8
314,,,,,0.00,11,9
315,,,,,0.00,11,10
316,,,,,0.00,11,11
317,,,,,1.50,11,12
318,,,,,230.00,11,13
319,,,,,30.00,11,14
320,,,,,18.00,11,15
321,,,,,0.00,11,16
322,,,,,143.50,11,17
323,,,,,11.50,11,18
324,,,,,0.00,11,19
325,,,,,0.00,11,20
326,,,,,0.00,11,21
327,,,,,2.50,11,22
328,,,,,0.00,11,23
329,,,,,0.00,11,24
330,,,,,9.00,11,25
331,,,,,0.00,11,26
332,,,,,0.00,11,27
333,,,,,23.00,11,28
334,,,,,152.50,11,29
335,,,,,5.00,11,30
336,,,,,0.00,12,1
337,,,,,74.00,12,2
338,,,,,69.00,12,3
339,,,,,7.50,12,4
340,,,,,10.00,12,5
341,,,,,11.50,12,6
342,,,,,0.00,12,7
343,,,,,34.00,12,8
344,,,,,0.00,12,9
345,,,,,0.00,12,10
346,,,,,20.50,12,11
347,,,,,311.00,12,12
348,,,,,9.00,12,13
349,,,,,2.50,12,14
350,,,,,0.00,12,15
351,,,,,5.00,12,16
352,,,,,184.00,12,17
353,,,,,0.00,12,18
354,,,,,62.00,12,19
355,,,,,2.50,12,20
356,,,,,0.00,12,21
357,,,,,20.50,12,22
358,,,,,126.00,12,23
359,,,,,43.50,12,24
360,,,,,43.00,12,25
361,,,,,11.50,12,26
362,,,,,84.00,12,27
363,,,,,5.00,12,28
364,,,,,146.00,12,29
365,,,,,523.00,12,30
366,,,,,23.00,12,31
