MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,2.0134615384615384,15.417307692307691,-3.4000000000000004,21.8,77.5692307692308
2,2.1,16.747169811320756,-3.4000000000000004,23.6,89.92830188679243
3,4.8584905660377355,19.396226415094336,-1.6,24.3,121.91320754716982
4,9.059259259259257,23.513207547169817,2.0,29.200000000000003,154.70754716981136
5,13.540384615384612,26.590196078431376,9.4,31.200000000000003,182.74615384615387
6,17.546153846153846,28.9078431372549,12.600000000000001,33.9,366.8942307692308
7,22.445454545454552,32.74814814814815,18.6,37.5,283.9944444444444
8,23.933928571428567,33.910909090909094,20.5,39.6,181.37962962962962
9,20.001886792452833,31.67358490566039,14.100000000000001,36.800000000000004,176.68490566037735
10,14.611320754716978,27.86037735849056,7.800000000000001,34.0,84.9943396226415
11,8.60576923076923,23.18076923076923,2.8000000000000003,28.200000000000003,91.6576923076923
12,3.9519230769230775,17.817307692307693,-1.5,24.0,83.04423076923075
