PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-11.40,-5.10,-12.60,-2.50,-260.30,-7.90,1.50,-9.60,4.90,-113.10,,,,,,31,31,
1970-02-01,1970,2,-12.30,-2.80,-13.60,1.60,-211.10,-7.10,2.30,-10.20,7.90,-56.10,,,,,,28,28,
1970-03-01,1970,3,-11.60,-5.00,-11.80,1.80,-272.20,-8.00,3.10,-8.90,4.70,-100.90,,,,,,31,31,
1970-04-01,1970,4,-3.70,5.30,-6.60,6.50,29.20,2.30,11.40,-1.50,13.80,228.00,,,,,,30,30,
1970-05-01,1970,5,4.80,10.20,3.60,10.60,218.30,10.50,16.40,8.10,17.40,413.20,0.00,130.00,0,420,1460,31,31,31
1970-06-01,1970,6,8.10,13.20,6.60,15.00,308.60,12.80,18.60,11.40,21.00,460.30,0.00,405.00,0,1150,4085,30,30,30
1970-07-01,1970,7,12.80,17.70,11.90,19.50,473.80,15.90,25.10,13.70,25.40,610.40,0.00,165.00,0,240,1695,31,31,31
1970-08-01,1970,8,14.00,17.30,13.50,18.10,492.40,18.60,23.10,17.50,23.70,644.70,0.00,115.00,0,425,1485,31,31,31
1970-09-01,1970,9,9.80,16.40,5.30,17.00,400.90,14.20,21.40,10.50,22.50,528.80,0.00,310.00,0,690,2600,30,30,30
1970-10-01,1970,10,-1.00,10.40,-1.80,11.30,188.50,6.30,15.40,0.90,17.30,371.40,0.00,155.00,0,205,1105,31,31,31
1970-11-01,1970,11,-5.40,2.60,-9.40,5.40,-22.90,0.50,9.80,-7.20,11.30,175.00,,,,,,30,30,
1970-12-01,1970,12,-8.00,-3.00,-9.80,1.20,-178.60,-5.20,3.30,-6.60,6.60,-38.40,,,,,,31,31,
1971-01-01,1971,1,-11.00,-4.00,-13.40,0.20,-251.10,-7.00,0.10,-8.30,3.20,-107.40,,,,,,31,31,
1971-02-01,1971,2,-11.00,-3.10,-11.60,-0.10,-217.30,-6.80,1.90,-7.80,5.30,-71.80,,,,,,28,28,
1971-03-01,1971,3,-11.10,0.80,-11.80,3.70,-191.00,-7.30,6.20,-9.70,9.30,-21.90,,,,,,31,31,
1971-04-01,1971,4,-1.90,3.20,-5.50,5.80,24.80,5.10,11.10,1.50,14.40,237.40,,,,,,30,30,
1971-05-01,1971,5,1.20,10.00,-0.60,10.50,185.20,8.10,17.10,5.00,19.90,396.60,0.00,250.00,0,345,1795,31,31,31
1971-06-01,1971,6,7.50,13.80,4.50,15.80,319.00,13.10,18.60,12.10,21.00,474.90,0.00,255.00,0,635,2725,30,30,30
