MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-5.066071428571428,10.003571428571432,-19.5,16.900000000000002,68.0219512195122
2,-4.205357142857144,11.125000000000002,-19.700000000000003,19.900000000000002,58.099999999999994
3,-2.1410714285714287,15.028571428571427,-14.700000000000001,25.3,55.226829268292676
4,-0.23454545454545458,19.61090909090909,-5.9,29.1,43.177499999999995
5,3.696363636363637,24.11272727272728,-1.9000000000000001,33.4,57.63499999999998
6,7.159999999999998,26.62909090909092,0.4,35.1,67.25999999999998
7,9.24,28.31090909090908,0.0,40.400000000000006,76.5325
8,9.074545454545454,27.821818181818184,3.6,36.6,70.385
9,6.132727272727272,23.78363636363636,-0.9,34.0,61.88292682926828
10,2.4909090909090916,19.18909090909091,-6.4,27.0,64.61219512195122
11,-1.2036363636363632,13.740000000000006,-9.5,20.6,67.02
12,-3.5836363636363626,10.82181818181818,-17.400000000000002,16.8,75.05365853658536
