MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-0.7199999999999999,25.77818181818182,-9.0,31.0,11.872727272727266
2,1.1472727272727272,27.24727272727273,-5.6000000000000005,33.0,9.012727272727272
3,3.4685185185185183,29.73148148148148,-15.0,36.2,8.02777777777778
4,7.374545454545455,32.23090909090909,1.0,39.0,12.405454545454539
5,11.299999999999999,33.87222222222222,1.0,40.0,27.957407407407395
6,13.168518518518518,33.66851851851852,6.5,40.5,42.97222222222222
7,14.17962962962963,31.657407407407415,8.6,38.0,65.92777777777776
8,13.32222222222222,31.170370370370364,8.0,37.0,58.44814814814816
9,10.938181818181816,29.69090909090909,0.5,37.5,56.66909090909091
10,6.992727272727273,29.338181818181823,-2.5,36.5,21.65272727272727
11,2.872727272727274,27.736363636363638,-5.0,32.9,9.350909090909095
12,0.6763636363636364,25.905454545454546,-11.0,32.6,11.554545454545455
