MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-0.8053571428571425,14.128846153846155,-13.200000000000001,25.0,57.04107142857144
2,0.5,16.083333333333332,-8.4,30.3,71.83392857142856
3,4.0125,21.983333333333334,-1.1,35.6,112.05535714285715
4,9.669642857142856,28.12641509433962,0.30000000000000004,37.7,164.5482142857143
5,15.094642857142855,31.573076923076925,10.200000000000001,37.5,183.53571428571425
6,19.489285714285703,33.74150943396227,13.4,37.800000000000004,203.00714285714295
7,22.889285714285712,36.5811320754717,18.3,40.400000000000006,163.96249999999995
8,22.203571428571426,36.18461538461539,16.400000000000002,41.7,128.9625
9,17.247272727272726,32.7686274509804,11.0,39.900000000000006,81.80000000000005
10,11.365454545454545,27.725000000000005,3.9000000000000004,39.0,82.10363636363638
11,5.310909090909091,22.215094339622638,-1.5,31.0,72.35090909090911
12,0.5418181818181819,16.37115384615385,-7.2,25.8,36.21454545454545
