MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-0.47254901960784307,15.098039215686272,-3.4000000000000004,21.400000000000002,56.39803921568626
2,-0.31176470588235305,16.686274509803923,-5.300000000000001,23.1,82.06666666666665
3,1.6269230769230765,19.526923076923076,-3.7,25.900000000000002,116.05769230769229
4,6.777777777777781,23.06111111111111,-0.2,30.1,152.30384615384617
5,11.4843137254902,26.261999999999997,5.0,34.9,189.09607843137255
6,16.209803921568632,28.402000000000008,11.3,33.1,293.8058823529412
7,21.622222222222216,32.06346153846155,16.5,37.300000000000004,242.988679245283
8,22.48888888888889,32.79622641509435,16.3,42.1,236.11320754716985
9,18.079629629629636,30.605555555555558,10.700000000000001,35.9,217.68301886792452
10,11.319230769230769,27.113461538461543,4.7,31.0,143.25686274509806
11,5.657692307692306,22.611538461538462,0.7000000000000001,27.6,92.31800000000001
12,1.3078431372549018,17.541176470588233,-2.9000000000000004,24.1,59.59411764705884
