MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-1.7826086956521743,26.052173913043475,-8.8,30.0,10.36666666666667
2,-0.2958333333333335,27.96666666666667,-10.8,34.800000000000004,3.145833333333334
3,2.3212765957446813,30.44347826086956,-5.6000000000000005,37.6,2.7574468085106387
4,5.178260869565217,32.89111111111111,-2.4000000000000004,38.7,2.047826086956522
5,9.247826086956524,35.16304347826087,0.0,41.6,4.882608695652175
6,12.568085106382979,35.76521739130435,7.4,41.0,34.3
7,12.673913043478262,32.19565217391304,4.0,37.1,69.87555555555555
8,12.308510638297872,31.114893617021274,8.5,37.2,66.14255319148934
9,10.465217391304348,30.29565217391304,1.0,37.4,54.763043478260876
10,5.293617021276596,29.868085106382978,-0.8,35.0,14.810638297872341
11,0.9914893617021276,28.455319148936166,-6.0,34.0,10.736170212765957
12,-1.2041666666666668,26.275000000000002,-11.0,31.0,3.1999999999999993
