DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,-2.62,5.61,-12.00,13.20,16.38,1,1
2,-2.11,5.71,-11.00,13.00,23.17,1,2
3,-3.36,6.50,-11.10,13.80,45.78,1,3
4,-3.05,5.30,-11.00,13.00,14.67,1,4
5,-3.31,4.48,-15.20,13.50,17.33,1,5
6,-2.79,5.84,-12.70,13.00,17.07,1,6
7,-2.03,5.31,-10.00,14.20,99.00,1,7
8,-2.62,5.92,-15.10,15.00,61.13,1,8
9,-3.54,5.31,-12.90,13.10,44.46,1,9
10,-4.41,4.94,-11.00,15.00,29.55,1,10
11,-3.23,4.87,-10.10,14.20,79.08,1,11
12,-4.03,4.74,-11.50,16.00,51.31,1,12
13,-4.20,4.37,-11.50,11.30,37.07,1,13
14,-3.92,4.01,-13.50,12.10,49.12,1,14
15,-4.05,4.96,-14.70,14.90,74.21,1,15
16,-3.95,5.01,-13.50,10.90,52.80,1,16
17,-3.84,4.86,-12.00,11.30,52.94,1,17
18,-3.39,4.57,-12.00,11.90,22.58,1,18
19,-4.01,5.05,-12.00,14.50,21.12,1,19
20,-4.04,4.70,-13.00,12.70,42.14,1,20
21,-3.48,4.42,-12.00,12.60,52.87,1,21
22,-4.65,3.95,-15.60,11.70,39.28,1,22
23,-4.26,4.75,-12.00,11.00,47.06,1,23
24,-5.44,4.41,-14.70,14.00,38.50,1,24
25,-4.38,5.11,-14.00,12.00,44.67,1,25
26,-4.62,4.74,-13.80,14.00,27.15,1,26
27,-2.96,5.47,-9.90,15.00,13.71,1,27
28,-3.24,4.74,-10.20,13.00,12.07,1,28
29,-4.75,4.33,-13.50,13.90,49.17,1,29
30,-4.04,4.73,-12.50,12.60,79.72,1,30
31,-3.96,4.65,-14.00,12.10,103.93,1,31
32,-4.37,3.99,-14.00,9.60,46.42,2,1
33,-3.93,4.84,-14.20,15.30,26.25,2,2
34,-4.06,4.56,-11.80,10.50,67.18,2,3
35,-2.83,5.79,-9.10,14.30,42.33,2,4
36,-2.84,5.47,-11.00,14.10,39.27,2,5
37,-3.28,6.30,-11.00,21.40,16.85,2,6
38,-3.04,5.73,-10.60,13.90,32.92,2,7
39,-4.09,4.75,-13.00,13.10,24.33,2,8
40,-3.42,5.55,-10.00,16.70,64.40,2,9
41,-3.25,5.59,-11.00,16.90,62.00,2,10
42,-2.75,6.53,-6.90,16.90,62.95,2,11
43,-1.34,6.61,-8.30,15.90,85.00,2,12
44,-1.24,7.34,-11.00,21.30,35.50,2,13
45,-0.61,7.11,-7.00,18.80,34.29,2,14
46,-1.55,6.42,-11.00,15.40,50.17,2,15
47,-3.01,5.70,-13.00,16.00,77.00,2,16
48,-2.16,5.97,-11.00,15.80,22.93,2,17
49,-1.59,6.20,-10.00,14.60,49.28,2,18
50,-1.47,7.13,-9.80,19.90,33.81,2,19
51,-1.68,7.30,-9.10,17.00,55.15,2,20
52,-2.55,7.14,-9.60,20.00,53.57,2,21
53,-1.93,8.26,-8.90,18.20,52.56,2,22
54,-1.75,7.04,-13.30,17.70,85.33,2,23
55,-0.82,7.03,-10.30,20.80,27.94,2,24
56,-1.95,7.45,-6.90,21.40,58.61,2,25
57,-1.56,7.67,-16.00,15.00,32.82,2,26
58,-0.09,8.48,-12.00,19.60,35.53,2,27
59,-0.41,9.11,-5.00,21.30,60.06,2,28
60,-2.16,8.07,-6.40,14.60,49.50,2,29
61,-0.74,7.52,-6.00,17.20,119.00,3,1
62,-0.64,7.88,-6.30,17.20,64.95,3,2
63,0.63,8.83,-5.80,20.30,132.50,3,3
64,0.31,8.66,-5.50,18.00,70.67,3,4
65,0.62,9.66,-11.00,20.30,73.05,3,5
66,0.08,9.75,-6.00,20.00,38.47,3,6
67,0.18,8.49,-5.80,17.20,75.42,3,7
68,0.29,10.61,-6.20,20.00,57.47,3,8
69,1.16,9.64,-5.30,16.80,21.80,3,9
70,1.16,9.74,-7.00,19.90,39.81,3,10
71,1.03,9.51,-6.00,17.60,46.64,3,11
72,0.30,10.55,-8.00,20.00,29.93,3,12
73,1.55,11.01,-6.30,20.20,52.53,3,13
74,1.48,10.69,-4.40,19.20,32.00,3,14
75,2.17,11.36,-2.70,17.10,51.00,3,15
76,2.23,11.84,-4.90,23.50,46.00,3,16
77,2.50,11.98,-3.70,22.00,32.89,3,17
78,2.62,12.33,-3.40,23.90,48.81,3,18
79,3.05,12.42,-4.00,24.00,65.68,3,19
80,1.92,11.42,-4.00,23.40,36.79,3,20
