PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1976-09-01,1976,9,,,,,,,,,,,0.00,0.00,0,0,0,,,1
1977-03-01,1977,3,,,,,,,,,,,0.00,61.00,0,79,191,,,16
1977-04-01,1977,4,,,,,,,,,,,0.00,0.00,0,99,99,,,13
1977-05-01,1977,5,,,,,,,,,,,0.00,0.00,0,79,79,,,11
1977-06-01,1977,6,,,,,,,,,,,0.00,0.00,0,0,0,,,8
1977-07-01,1977,7,,,,,,,,,,,0.00,0.00,0,0,0,,,4
1977-08-01,1977,8,,,,,,,,,,,0.00,0.00,0,0,0,,,19
1977-09-01,1977,9,,,,,,,,,,,0.00,0.00,0,0,0,,,15
1977-10-01,1977,10,,,,,,,,,,,0.00,0.00,0,20,20,,,14
1977-11-01,1977,11,,,,,,,,,,,0.00,0.00,0,0,0,,,9
1977-12-01,1977,12,,,,,,,,,,,0.00,0.00,0,99,99,,,8
1978-01-01,1978,1,,,,,,,,,,,0.00,0.00,0,0,0,,,15
1978-02-01,1978,2,,,,,,,,,,,0.00,0.00,0,0,0,,,9
1978-03-01,1978,3,,,,,,,,,,,0.00,79.00,0,99,178,,,8
1978-04-01,1978,4,,,,,,,,,,,0.00,0.00,0,0,0,,,5
1978-05-01,1978,5,,,,,,,,,,,0.00,0.00,0,0,0,,,13
1978-06-01,1978,6,,,,,,,,,,,0.00,89.00,0,89,89,,,6
1978-07-01,1978,7,,,,,,,,,,,0.00,0.00,0,0,0,,,13
1978-08-01,1978,8,,,,,,,,,,,0.00,0.00,0,0,0,,,4
1978-09-01,1978,9,,,,,,,,,,,0.00,0.00,0,0,0,,,5
1978-10-01,1978,10,,,,,,,,,,,0.00,0.00,0,130,130,,,9
1978-11-01,1978,11,,,,,,,,,,,0.00,79.00,0,79,79,,,2
1979-01-01,1979,1,22.00,23.00,22.00,23.00,45.00,,,,,,0.00,211.00,0,211,211,2,,3
1979-02-01,1979,2,21.00,23.00,21.00,23.00,66.00,,,,,,30.00,191.00,30,191,401,3,,3
1979-03-01,1979,3,21.00,23.00,21.00,23.00,131.00,,,,,,0.00,20.00,0,20,40,6,,7
1979-04-01,1979,4,21.00,23.00,21.00,23.00,176.00,,,,,,0.00,259.00,0,701,1369,8,,9
1979-05-01,1979,5,21.00,23.00,21.00,23.00,134.00,,,,,,10.00,599.00,0,599,847,6,,6
1979-06-01,1979,6,21.00,22.00,21.00,22.00,109.00,,,,,,0.00,150.00,0,150,170,5,,5
1979-07-01,1979,7,20.00,23.00,20.00,23.00,124.00,32.00,32.00,32.00,32.00,32.00,0.00,249.00,0,269,518,6,1,7
1979-09-01,1979,9,22.00,23.00,22.00,23.00,178.00,,,,,,0.00,599.00,0,599,1568,8,,8
1979-10-01,1979,10,21.00,22.00,21.00,23.00,173.00,,,,,,0.00,211.00,0,599,950,8,,9
1980-01-01,1980,1,22.00,23.00,22.00,23.00,224.00,,,,,,20.00,279.00,0,310,1498,10,,10
1980-04-01,1980,4,22.00,22.00,21.00,22.00,131.00,,,,,,0.00,140.00,0,701,970,6,,7
1980-05-01,1980,5,22.00,23.00,21.00,23.00,375.00,,,,,,0.00,371.00,0,599,1500,17,,18
1980-06-01,1980,6,21.00,23.00,21.00,23.00,177.00,,,,,,0.00,99.00,0,381,561,8,,8
1980-07-01,1980,7,21.00,22.00,21.00,22.00,64.00,,,,,,0.00,599.00,0,599,599,3,,3
1980-09-01,1980,9,21.00,21.00,21.00,21.00,21.00,,,,,,10.00,10.00,10,10,10,1,,1
1992-09-01,1992,9,20.60,23.40,20.60,23.40,88.20,,,,,,,,,,,4,,
1992-10-01,1992,10,21.90,23.00,21.50,23.20,156.10,,,,,,,,,,,7,,
1992-11-01,1992,11,22.40,22.40,22.40,22.40,22.40,,,,,,,,,,,1,,
1992-12-01,1992,12,21.40,22.50,21.40,22.50,65.90,,,,,,,,,,,3,,
1993-02-01,1993,2,20.20,22.80,20.20,22.80,43.00,,,,,,,,,,,2,,
1993-10-01,1993,10,22.60,22.60,22.60,22.60,22.60,,,,,,,,,,,1,,
1993-11-01,1993,11,22.20,22.80,22.20,22.80,45.00,,,,,,,,,,,2,,
1993-12-01,1993,12,22.60,23.80,22.40,23.80,137.70,,,,,,,,,,,6,,
1994-01-01,1994,1,22.70,23.20,22.70,23.20,45.90,,,,,,,,,,,2,,
1994-02-01,1994,2,21.10,22.20,21.10,22.20,43.30,,,,,,,,,,,2,,
1994-03-01,1994,3,22.00,23.10,22.00,23.10,67.50,,,,,,,,,,,3,,
1997-04-01,1997,4,23.70,23.70,23.70,23.70,23.70,,,,,,,,,,,1,,
1997-07-01,1997,7,16.00,22.00,16.00,22.00,79.00,,,,,,,,,,,4,,
1997-10-01,1997,10,21.20,21.20,21.20,21.20,21.20,,,,,,,,,,,1,,
1997-11-01,1997,11,20.50,22.60,20.50,22.60,85.70,,,,,,,,,,,4,,
2000-09-01,2000,9,20.80,20.80,20.80,20.80,20.80,,,,,,,,,,,1,,
2000-10-01,2000,10,23.00,23.20,23.00,23.20,46.20,,,,,,,,,,,2,,
2001-01-01,2001,1,21.60,21.60,21.60,21.60,21.60,,,,,,,,,,,1,,
2001-02-01,2001,2,23.20,23.20,23.20,23.20,23.20,,,,,,,,,,,1,,
2001-03-01,2001,3,22.00,23.40,22.00,23.40,113.50,,,,,,,,,,,5,,
2001-04-01,2001,4,22.60,23.20,22.50,23.20,136.90,,,,,,,,,,,6,,
2001-05-01,2001,5,22.10,22.10,22.10,22.10,22.10,,,,,,,,,,,1,,
2001-08-01,2001,8,22.20,22.20,22.20,22.20,22.20,,,,,,,,,,,1,,
2002-09-01,2002,9,21.80,21.80,21.80,21.80,21.80,,,,,,,,,,,1,,
2002-10-01,2002,10,22.20,22.20,22.20,22.20,22.20,,,,,,,,,,,1,,
2003-06-01,2003,6,20.60,22.00,20.60,22.00,42.60,,,,,,,,,,,2,,
2003-10-01,2003,10,21.40,23.20,20.10,23.40,221.90,,,,,,,,,,,10,,
2003-11-01,2003,11,20.60,23.20,18.50,23.40,220.90,,,,,,,,,,,10,,
2003-12-01,2003,12,22.00,23.40,21.80,23.80,319.20,,,,,,,,,,,14,,
2004-01-01,2004,1,22.00,23.00,21.50,23.10,270.70,,,,,,,,,,,12,,
2004-02-01,2004,2,22.10,23.40,20.70,24.00,387.40,,,,,,,,,,,17,,
2004-03-01,2004,3,22.10,23.80,22.00,24.00,414.60,,,,,,,,,,,18,,
2004-04-01,2004,4,22.50,23.90,22.40,24.00,255.60,,,,,,,,,,,11,,
2004-05-01,2004,5,22.00,24.10,22.00,24.40,209.40,,,,,,,,,,,9,,
2004-06-01,2004,6,18.60,22.80,18.00,23.00,318.30,,,,,,,,,,,15,,
2004-07-01,2004,7,20.90,23.30,20.80,23.40,311.40,,,,,,,,,,,14,,
2004-08-01,2004,8,20.80,22.20,20.50,24.10,388.00,,,,,,,,,,,18,,
2004-09-01,2004,9,21.30,23.00,21.00,23.50,470.20,,,,,,,,,,,21,,
2004-10-01,2004,10,21.00,23.60,21.00,24.30,472.70,,,,,,,,,,,21,,
2004-11-01,2004,11,22.50,24.00,21.30,24.00,417.90,,,,,,,,,,,18,,
2004-12-01,2004,12,22.20,23.50,20.80,24.00,412.40,,,,,,,,,,,18,,
2005-01-01,2005,1,22.40,23.40,22.40,23.40,298.40,,,,,,,,,,,13,,
2005-02-01,2005,2,21.80,23.50,21.50,24.00,226.70,,,,,,,,,,,10,,
