PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-0.60,3.30,-4.40,4.40,31.60,11.70,22.80,7.80,25.60,558.70,0.00,0.00,0,157,157,31,31,31
1970-02-01,1970,2,1.70,9.40,0.00,10.60,143.70,17.80,23.90,12.80,28.90,588.00,0.00,0.00,0,58,86,28,28,28
1970-03-01,1970,3,2.20,8.90,0.00,10.00,149.00,11.70,25.00,11.70,26.10,612.10,0.00,0.00,0,279,429,31,31,31
1970-04-01,1970,4,2.80,10.00,1.10,11.10,167.80,18.90,27.80,15.60,28.90,719.40,0.00,0.00,0,69,69,30,30,30
1970-05-01,1970,5,5.60,15.60,5.60,17.20,332.30,28.90,35.60,23.90,39.40,987.70,0.00,0.00,0,0,0,31,31,31
1970-06-01,1970,6,11.70,21.10,8.90,25.00,503.80,30.60,40.00,30.00,43.90,1062.20,0.00,0.00,0,208,272,30,30,30
1970-07-01,1970,7,18.90,22.20,15.00,23.90,630.30,30.60,37.80,22.80,39.40,1079.60,0.00,64.00,0,399,1008,31,31,31
1970-08-01,1970,8,16.70,21.70,13.90,22.80,594.10,30.60,34.40,30.00,35.00,987.80,0.00,193.00,0,498,2021,31,31,31
1970-09-01,1970,9,12.80,20.00,10.00,21.70,481.10,25.60,33.30,21.70,35.60,885.50,0.00,13.00,0,478,1116,30,30,30
1970-10-01,1970,10,5.00,13.90,2.80,16.70,267.80,21.70,27.80,20.60,33.90,774.50,0.00,0.00,0,79,79,30,30,31
1970-11-01,1970,11,0.60,8.30,-1.10,9.40,117.00,20.60,27.80,17.80,30.00,721.50,0.00,0.00,0,0,0,30,30,30
1970-12-01,1970,12,-0.60,6.70,-0.60,11.70,76.30,16.70,23.90,15.00,28.90,643.40,0.00,0.00,0,0,0,31,31,31
1971-01-01,1971,1,-0.60,7.80,-5.00,11.70,56.30,10.00,27.80,7.80,28.90,600.50,0.00,0.00,0,0,0,31,31,31
1971-02-01,1971,2,-0.60,5.00,-2.80,6.10,47.70,16.10,26.10,10.00,27.80,573.10,0.00,43.00,0,498,737,28,28,28
1971-03-01,1971,3,0.60,8.90,-0.60,11.70,130.70,22.20,30.60,10.60,32.80,797.80,0.00,0.00,0,0,0,31,31,31
1971-04-01,1971,4,0.60,11.70,0.00,13.90,196.40,20.60,31.70,11.70,32.20,788.30,0.00,0.00,0,0,0,30,30,30
1971-05-01,1971,5,6.10,12.80,5.00,16.10,298.80,27.20,31.70,21.70,38.30,916.40,0.00,0.00,0,0,0,31,31,31
