MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.063636363636364,9.547058823529408,-9.700000000000001,17.1,219.64615384615382
2,-2.369090909090909,10.243137254901958,-9.4,22.8,147.09230769230768
3,-1.4545454545454546,14.408,-5.800000000000001,24.1,129.59245283018868
4,1.3327272727272728,21.14,-2.7,29.0,122.6415094339623
5,7.074545454545455,24.9326530612245,1.3,32.5,122.65471698113208
6,12.661818181818177,27.16000000000001,7.1000000000000005,34.2,144.3388888888889
7,18.12909090909091,31.69999999999999,11.5,38.2,178.5924528301887
8,19.40545454545455,32.635999999999996,13.0,37.5,182.2754716981132
9,13.949999999999998,29.106122448979587,8.3,36.6,225.96153846153842
10,7.437037037037037,23.632,1.5,31.6,166.36862745098037
11,2.6981481481481477,19.061224489795915,-1.0,25.700000000000003,236.5450980392157
12,-0.1888888888888889,13.665957446808509,-5.300000000000001,21.5,276.8647058823529
