MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-3.8948717948717957,9.966666666666669,-15.4,15.0,62.05641025641025
2,-3.146153846153846,10.879487179487178,-20.0,18.2,55.92820512820512
3,-1.1692307692307693,14.48974358974359,-15.3,23.1,49.77948717948719
4,0.5256410256410258,18.892307692307693,-4.7,27.6,40.73846153846155
5,4.257894736842105,23.036842105263162,-0.30000000000000004,32.300000000000004,58.84210526315792
6,7.712820512820515,25.323076923076922,1.8,33.5,62.94615384615387
7,10.13076923076923,26.88461538461538,6.300000000000001,36.9,75.21578947368421
8,9.817948717948717,26.63333333333334,4.7,34.1,69.68947368421053
9,7.128205128205125,22.882051282051286,1.8,31.900000000000002,69.6179487179487
10,3.548717948717949,18.253846153846155,-6.0,26.3,68.35384615384616
11,-0.2615384615384615,13.246153846153847,-7.7,19.3,69.46923076923076
12,-2.9871794871794872,10.733333333333336,-12.9,15.5,71.4230769230769
