MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,3.2775,29.038461538461544,-2.6,35.0,3.9487179487179493
2,5.5375000000000005,31.992307692307694,-0.5,39.300000000000004,2.915
3,9.175609756097561,35.09743589743589,0.0,42.5,2.7500000000000004
4,13.048780487804878,37.479487179487194,0.0,42.0,3.8225000000000002
5,17.1275,39.54615384615384,10.0,45.0,9.255263157894742
6,19.954999999999995,40.160000000000004,16.0,45.7,15.168421052631578
7,20.009523809523813,37.53095238095238,13.4,43.300000000000004,28.902439024390244
8,19.9170731707317,36.834146341463416,13.0,42.900000000000006,32.52750000000001
9,18.02820512820513,36.14102564102565,11.0,41.5,42.14102564102564
10,13.089743589743591,34.361538461538466,7.6000000000000005,40.7,11.46842105263158
11,7.545,31.27249999999999,-2.0,37.0,3.964102564102564
12,3.878947368421053,29.060526315789478,-3.5,34.0,5.094736842105265
