MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-0.16000000000000011,12.859615384615385,-4.0,19.900000000000002,47.24444444444444
2,0.229090909090909,13.741176470588236,-3.8000000000000003,23.900000000000002,55.923636363636376
3,2.325454545454545,18.076,-3.3000000000000003,25.3,108.9090909090909
4,6.747272727272729,23.260000000000005,0.7000000000000001,28.900000000000002,132.73454545454544
5,12.056363636363635,26.930612244897958,7.800000000000001,32.6,129.8072727272727
6,16.429090909090913,29.397999999999996,11.700000000000001,36.4,166.7327272727273
7,19.972727272727276,33.05510204081633,14.0,39.5,140.96727272727273
8,22.08909090909091,33.95686274509805,17.6,39.1,147.86545454545455
9,17.529629629629632,31.229166666666675,13.200000000000001,38.1,206.25
10,11.655555555555553,25.438,7.300000000000001,32.6,187.1314814814815
11,6.2370370370370365,20.70204081632653,0.30000000000000004,26.700000000000003,92.19622641509433
12,1.844444444444444,15.921276595744677,-2.3000000000000003,24.8,45.725925925925914
