PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-6.70,4.70,-8.30,6.30,-39.90,1.00,11.50,-3.40,16.30,192.40,0.00,16.00,0,60,194,31,31,31
1970-02-01,1970,2,-1.70,5.20,-4.40,9.00,66.20,5.60,16.70,4.10,21.90,307.90,0.00,67.00,0,171,586,28,28,28
1970-03-01,1970,3,0.30,6.50,-0.90,9.60,103.00,5.20,12.50,4.70,17.20,278.80,0.00,167.00,0,405,1400,31,31,31
1970-04-01,1970,4,6.30,12.20,2.40,14.80,288.00,12.30,22.20,10.30,24.90,520.60,0.00,11.00,0,264,383,30,30,30
1970-05-01,1970,5,13.60,18.10,12.60,20.70,493.20,18.70,26.90,16.40,30.00,694.90,0.00,163.00,0,489,1680,31,31,31
1970-06-01,1970,6,16.60,21.50,14.20,24.30,575.70,22.60,30.00,19.30,31.50,771.20,0.00,154.00,0,797,1668,30,30,30
1970-07-01,1970,7,20.70,26.00,19.60,26.70,731.80,27.50,35.10,23.60,36.20,971.20,0.00,68.00,0,326,1048,31,31,31
1970-08-01,1970,8,23.30,26.40,22.10,26.80,777.60,30.00,33.00,26.90,35.40,981.00,0.00,23.00,0,211,519,31,31,31
1970-09-01,1970,9,18.10,25.70,12.90,26.40,667.10,23.10,31.40,18.20,32.60,831.30,0.00,279.00,0,700,2623,30,30,30
1970-10-01,1970,10,8.20,20.70,4.40,21.50,475.70,16.30,25.80,14.10,26.80,683.20,0.00,10.00,0,91,178,31,31,31
1970-11-01,1970,11,4.20,12.80,-0.80,13.80,241.50,10.40,20.50,8.20,23.50,486.80,0.00,38.00,0,122,445,30,30,30
1970-12-01,1970,12,-0.50,8.10,-3.00,8.50,107.00,6.90,14.40,6.10,19.00,338.60,0.00,29.00,0,138,351,31,31,31
1971-01-01,1971,1,-4.70,3.40,-5.40,8.10,-36.20,3.20,14.40,-0.10,15.00,232.40,0.00,2.00,0,223,272,31,31,31
1971-02-01,1971,2,-4.60,6.10,-6.30,9.30,26.20,4.80,11.50,3.20,17.90,223.40,0.00,93.00,0,116,682,28,28,28
1971-03-01,1971,3,-0.40,8.50,-1.90,12.70,113.90,5.20,21.10,3.60,26.10,367.40,0.00,24.00,0,114,309,31,31,31
1971-04-01,1971,4,6.20,13.90,3.10,14.60,303.90,13.30,24.10,12.40,28.40,565.00,0.00,38.00,0,119,424,30,30,30
1971-05-01,1971,5,11.80,18.80,10.60,19.20,488.90,20.90,26.30,14.50,29.50,746.40,0.00,116.00,0,400,1186,31,31,31
1971-06-01,1971,6,18.80,24.80,14.10,26.60,655.30,23.70,34.50,20.00,35.80,858.60,0.00,282.00,0,709,2361,30,30,30
1971-07-01,1971,7,24.80,26.90,23.10,27.00,806.80,32.40,36.00,31.00,36.70,1062.00,0.00,19.00,0,131,413,31,31,31
1971-08-01,1971,8,22.30,26.10,21.20,27.10,759.60,30.80,35.70,29.20,36.50,1014.10,0.00,46.00,0,349,1061,31,31,31
1971-09-01,1971,9,15.90,23.30,13.30,26.00,595.90,23.60,29.20,20.10,32.30,788.30,0.00,246.00,0,749,2069,30,30,30
1971-10-01,1971,10,9.20,16.70,6.70,17.90,400.70,17.70,22.60,15.60,27.20,630.70,0.00,119.00,0,213,702,31,31,31
1971-11-01,1971,11,3.50,13.40,-3.40,14.90,234.10,14.60,21.30,7.10,22.40,517.50,0.00,1.00,0,32,40,30,30,30
1971-12-01,1971,12,-3.20,6.60,-4.40,8.50,63.20,6.80,14.80,4.50,18.40,332.70,0.00,27.00,0,151,395,31,31,31
1972-01-01,1972,1,-2.80,4.40,-4.60,10.00,51.70,2.50,14.40,1.50,19.60,269.90,0.00,19.00,0,129,248,31,31,31
1972-02-01,1972,2,-2.70,2.70,-3.20,4.30,6.60,1.40,7.70,0.30,9.20,149.90,0.00,97.00,0,271,1046,29,29,29
1972-03-01,1972,3,-2.20,8.40,-3.00,13.40,135.30,8.30,16.50,5.40,24.90,408.40,0.00,45.00,0,155,554,31,31,31
1972-04-01,1972,4,3.90,15.00,-0.40,17.50,281.40,12.40,25.50,8.70,30.60,546.10,0.00,83.00,0,163,749,30,30,30
1972-05-01,1972,5,12.20,17.40,7.90,20.30,455.60,18.20,26.80,16.60,32.60,704.20,0.00,32.00,0,184,518,31,31,31
1972-06-01,1972,6,17.20,22.20,15.00,23.50,585.60,23.10,32.10,21.80,33.70,832.40,0.00,65.00,0,619,1634,30,30,30
1972-07-01,1972,7,21.50,25.90,20.90,26.60,731.50,28.20,33.50,24.00,35.30,943.70,0.00,18.00,0,86,240,31,31,31
1972-08-01,1972,8,21.40,25.90,19.60,26.20,746.90,27.30,33.00,24.90,33.40,942.20,0.00,154.00,0,344,1177,31,31,31
