MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,3.35,22.463636363636365,-2.8000000000000003,28.5,4.51875
2,3.8705882352941177,24.55454545454545,-2.7,31.0,13.166666666666666
3,5.4485714285714275,26.841176470588234,-0.6000000000000001,33.0,15.15294117647059
4,8.175000000000002,27.7875,0.0,33.2,14.25
5,9.296428571428573,28.214285714285722,4.0,34.5,33.074999999999996
6,9.89032258064516,26.080645161290324,4.800000000000001,33.0,33.59032258064516
7,9.73103448275862,23.955172413793104,7.6000000000000005,29.5,40.9551724137931
8,9.825000000000001,23.603125000000002,8.0,36.0,31.212903225806453
9,8.870000000000001,23.720000000000002,3.2,29.400000000000002,40.35666666666666
10,6.384375,24.0,0.0,29.5,20.581250000000004
11,4.384375,23.484375,-1.6,29.0,8.715625000000003
12,4.217142857142857,22.285294117647062,-2.8000000000000003,28.0,2.2818181818181813
