MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-5.3446428571428575,9.87142857142857,-21.3,16.8,56.369642857142836
2,-4.1607142857142865,11.914285714285715,-15.600000000000001,21.1,46.26607142857142
3,-1.7357142857142858,17.12321428571429,-11.600000000000001,24.900000000000002,50.67142857142856
4,1.0090909090909093,20.630909090909096,-5.0,27.5,52.20909090909091
5,5.421818181818182,24.589090909090903,-0.8,31.200000000000003,80.52727272727272
6,9.239999999999995,28.55272727272727,2.7,37.300000000000004,66.89454545454547
7,11.596363636363636,31.032727272727275,5.2,39.5,61.50909090909091
8,11.078181818181818,30.818181818181817,5.0,39.300000000000004,61.02363636363634
9,7.343636363636365,26.203636363636363,0.6000000000000001,34.0,59.65272727272728
10,3.1927272727272733,20.790909090909096,-4.9,27.5,72.70363636363635
11,-1.2909090909090906,14.152727272727278,-10.600000000000001,21.3,68.92727272727275
12,-4.050909090909092,10.967272727272727,-18.7,17.5,61.69272727272728
