MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-3.2,7.9799999999999995,-9.0,10.5,40.44
2,-2.8000000000000003,9.08,-14.100000000000001,14.9,35.440000000000005
3,-0.18,12.680000000000001,-3.2,21.900000000000002,42.64
4,-2.2,16.740000000000002,-5.2,23.8,35.760000000000005
5,3.616666666666667,22.883333333333336,-0.30000000000000004,27.700000000000003,38.43333333333333
6,5.75,24.333333333333332,1.9000000000000001,31.6,61.26666666666666
7,9.16,25.68,4.9,33.5,61.000000000000014
8,9.633333333333333,26.349999999999998,5.1000000000000005,37.2,64.31666666666668
9,6.0600000000000005,21.32,1.8,31.1,80.84
10,0.33999999999999997,17.04,-5.0,21.900000000000002,79.25999999999999
11,-2.24,10.66,-7.7,11.9,76.8
12,-2.9,8.5,-5.800000000000001,12.3,54.04
