PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-1.70,2.50,-3.70,5.60,16.10,4.80,11.00,2.40,13.30,261.70,0.00,0.00,0,210,220,31,31,31
1970-02-01,1970,2,-1.00,5.50,-2.60,7.10,62.60,6.50,14.10,5.30,17.70,302.80,0.00,70.00,0,150,505,28,28,28
1970-03-01,1970,3,-0.60,5.00,-1.60,9.60,67.60,6.60,15.80,4.20,19.70,308.80,0.00,60.00,0,95,425,31,31,31
1970-04-01,1970,4,5.10,13.30,3.60,14.60,283.50,13.90,21.00,11.50,22.40,512.80,0.00,310.00,0,600,2205,30,30,30
1970-05-01,1970,5,11.90,16.70,9.70,18.80,444.30,17.50,26.00,15.00,26.90,699.80,0.00,140.00,0,305,1435,31,31,31
1970-06-01,1970,6,16.60,19.50,13.30,20.90,537.90,20.60,26.30,19.20,27.70,709.50,0.00,500.00,0,1215,4955,30,30,30
1970-07-01,1970,7,20.60,25.40,19.40,26.10,714.60,26.30,32.60,25.10,33.30,926.60,0.00,205.00,0,360,1405,31,31,31
1970-08-01,1970,8,23.40,26.00,22.40,26.40,763.60,29.90,33.00,28.00,34.30,973.10,0.00,25.00,0,785,1440,31,31,31
1970-09-01,1970,9,19.00,25.00,15.50,26.10,668.50,25.70,31.70,20.00,32.50,857.10,0.00,85.00,0,545,1630,30,30,30
1970-10-01,1970,10,9.60,19.90,5.70,21.30,464.90,17.20,26.30,14.60,26.90,705.60,0.00,165.00,0,520,1380,31,31,31
1970-11-01,1970,11,4.60,11.30,0.90,13.80,241.50,13.20,19.60,6.00,22.40,500.20,0.00,45.00,0,180,420,30,30,30
1970-12-01,1970,12,1.20,6.40,0.70,6.80,115.50,8.60,14.50,6.70,16.50,352.90,0.00,15.00,0,100,255,31,31,31
1971-01-01,1971,1,-0.70,4.20,-1.10,6.40,52.00,5.60,12.30,3.90,13.10,281.20,0.00,10.00,0,155,230,31,31,31
1971-02-01,1971,2,-1.90,4.90,-3.10,7.00,50.40,5.60,12.50,4.50,14.20,247.00,0.00,70.00,0,115,640,28,28,28
1971-03-01,1971,3,-0.70,8.60,-1.40,11.60,111.10,7.70,17.60,5.90,19.70,370.20,0.00,130.00,0,245,790,31,31,31
1971-04-01,1971,4,6.20,13.20,4.40,14.00,293.40,15.10,21.30,13.40,24.00,564.60,0.00,90.00,0,310,825,30,30,30
1971-05-01,1971,5,9.90,17.10,8.20,18.40,432.70,18.90,25.10,16.20,27.20,689.50,0.00,180.00,0,625,1710,31,31,31
1971-06-01,1971,6,16.40,22.10,14.80,23.60,579.70,23.10,27.80,20.70,30.10,763.60,0.00,175.00,0,330,1780,30,30,30
1971-07-01,1971,7,21.90,25.50,21.50,26.20,743.10,26.50,33.00,24.50,33.80,942.40,0.00,230.00,0,635,2245,31,31,31
1971-08-01,1971,8,22.40,25.60,20.30,27.90,741.50,27.30,32.90,26.50,33.50,938.30,0.00,130.00,0,195,1160,31,31,31
1971-09-01,1971,9,17.90,22.30,15.40,24.60,617.90,23.30,29.20,23.10,29.70,812.30,0.00,220.00,0,865,2230,30,30,30
1971-10-01,1971,10,10.40,16.80,8.30,17.50,424.30,18.30,23.70,15.40,25.00,662.60,0.00,70.00,0,205,690,31,31,31
1971-11-01,1971,11,6.90,12.30,2.90,12.90,282.50,14.70,21.00,8.90,21.60,528.30,0.00,0.00,0,15,25,30,30,30
1971-12-01,1971,12,0.60,8.70,-0.20,11.40,119.70,9.30,16.10,8.10,18.20,380.30,0.00,30.00,0,175,370,31,31,31
1972-01-01,1972,1,1.20,8.30,-0.60,9.50,125.90,8.50,14.20,8.10,15.00,343.00,0.00,90.00,0,330,1040,31,31,31
1972-02-01,1972,2,1.30,6.60,0.30,7.20,97.80,6.90,12.90,5.90,14.30,284.90,0.00,135.00,0,315,1055,29,29,29
1972-03-01,1972,3,0.90,10.10,-1.50,12.60,146.80,8.10,18.50,5.70,19.50,408.60,0.00,110.00,0,140,735,31,31,31
1972-04-01,1972,4,3.00,13.80,1.90,16.90,281.20,12.90,22.80,7.90,24.30,535.70,0.00,190.00,0,485,1845,30,30,30
1972-05-01,1972,5,10.60,17.00,8.90,18.20,435.40,19.10,24.50,17.00,26.50,684.20,0.00,165.00,0,435,1420,31,31,31
1972-06-01,1972,6,15.90,19.90,13.00,21.80,536.60,21.80,28.70,19.80,29.90,758.60,0.00,275.00,0,655,3205,30,30,30
1972-07-01,1972,7,20.70,24.70,19.30,27.80,713.70,25.60,32.40,23.10,33.80,904.20,0.00,395.00,0,1165,4090,31,31,31
1972-08-01,1972,8,20.80,25.90,17.90,26.30,727.30,27.60,32.80,23.90,33.30,934.40,0.00,160.00,0,2050,3950,31,31,31
1972-09-01,1972,9,14.70,23.10,12.00,24.70,578.50,23.70,30.40,22.70,31.00,801.30,0.00,100.00,0,790,1740,30,30,30
1972-10-01,1972,10,10.40,16.70,9.50,18.20,434.20,18.80,25.10,17.10,25.60,692.50,0.00,85.00,0,185,635,31,31,31
1972-11-01,1972,11,4.10,13.70,1.80,16.30,260.10,11.60,20.60,9.20,21.60,489.40,0.00,70.00,0,435,1120,30,30,30
1972-12-01,1972,12,0.70,7.30,0.10,8.60,108.10,7.40,15.10,5.30,19.90,374.70,0.00,40.00,0,125,475,31,31,31
1973-01-01,1973,1,0.70,6.10,-0.80,8.20,101.60,7.40,12.90,5.60,13.70,310.60,0.00,115.00,0,210,910,31,31,31
1973-02-01,1973,2,-0.20,7.20,-2.80,9.90,97.70,6.70,13.90,5.70,15.80,303.10,0.00,80.00,0,300,785,28,28,28
1973-03-01,1973,3,1.20,11.30,0.20,15.50,136.70,8.70,18.30,7.50,19.60,395.40,0.00,15.00,0,65,145,31,31,31
1973-04-01,1973,4,7.20,14.10,2.80,15.60,323.10,15.10,24.00,13.70,27.00,588.60,0.00,245.00,0,445,1990,30,30,30
1973-05-01,1973,5,10.80,17.00,7.70,18.70,430.80,19.10,24.20,16.70,25.40,684.20,0.00,195.00,0,655,1860,31,31,31
1973-06-01,1973,6,16.20,20.60,14.00,22.70,547.70,21.60,28.60,18.80,30.60,767.70,0.00,145.00,0,1260,2150,30,30,30
1973-07-01,1973,7,22.40,25.80,21.50,27.20,753.80,29.60,33.10,28.00,34.40,979.50,0.00,25.00,0,85,205,31,31,31
1973-08-01,1973,8,24.30,26.10,23.20,26.60,779.90,30.20,33.70,28.70,34.40,991.00,0.00,25.00,0,165,395,31,31,31
1973-09-01,1973,9,17.20,22.10,13.90,23.90,586.80,23.10,28.60,20.40,30.20,789.30,0.00,270.00,0,865,2660,30,30,30
1973-10-01,1973,10,9.60,18.90,7.70,20.90,433.70,18.60,25.00,17.80,26.70,669.40,0.00,15.00,0,490,1135,31,31,31
1973-11-01,1973,11,3.00,12.70,1.50,15.50,232.40,11.90,21.00,10.40,22.70,490.00,0.00,0.00,0,100,110,30,30,30
1973-12-01,1973,12,0.00,4.20,-1.70,6.00,62.30,7.00,12.80,4.00,14.20,315.90,0.00,0.00,0,25,25,31,31,31
1974-01-01,1974,1,-1.40,3.10,-3.30,4.70,16.90,6.00,11.90,5.00,13.80,273.30,0.00,0.00,0,240,240,31,31,31
1974-02-01,1974,2,-2.30,5.20,-4.00,6.00,38.30,5.00,13.50,3.80,16.60,241.00,0.00,105.00,0,305,850,28,28,28
1974-03-01,1974,3,0.20,10.50,-1.90,10.90,123.30,7.60,15.80,4.40,17.30,365.40,0.00,100.00,0,190,835,31,31,31
1974-04-01,1974,4,7.70,12.90,4.40,14.20,309.20,15.50,21.10,11.10,22.10,559.60,0.00,155.00,0,655,1735,30,30,30
1974-05-01,1974,5,10.70,17.80,8.50,18.80,443.10,20.90,25.40,20.00,27.30,714.20,0.00,130.00,0,190,910,31,31,31
1974-06-01,1974,6,15.20,19.60,12.60,20.90,528.70,22.00,27.10,20.70,28.50,747.00,0.00,95.00,0,640,1550,30,30,30
1974-07-01,1974,7,20.90,23.90,18.50,25.20,697.20,25.50,30.70,21.90,31.00,874.10,0.00,350.00,0,745,3325,31,31,31
1974-08-01,1974,8,22.30,25.40,21.00,26.90,749.70,29.60,32.80,25.80,34.10,970.50,0.00,15.00,0,265,370,31,31,31
1974-09-01,1974,9,17.30,22.60,14.20,23.80,585.10,24.00,29.00,21.80,29.80,787.50,0.00,245.00,0,540,2035,30,30,30
1974-10-01,1974,10,12.60,17.80,9.60,19.20,464.20,19.20,24.50,16.70,25.20,673.30,0.00,275.00,0,460,1910,31,31,31
1974-11-01,1974,11,4.40,13.20,3.60,14.80,233.00,13.40,19.80,11.90,22.20,482.10,0.00,20.00,0,155,255,30,30,30
1974-12-01,1974,12,1.40,8.20,0.80,9.70,138.60,8.60,13.10,7.50,15.50,342.00,0.00,60.00,0,190,585,31,31,31
1975-01-01,1975,1,-0.60,4.80,-1.10,6.70,65.30,6.10,10.50,3.50,13.60,253.10,0.00,50.00,0,285,585,31,31,31
1975-02-01,1975,2,-0.70,5.00,-2.40,6.90,47.20,5.40,10.60,3.60,13.50,225.90,0.00,40.00,0,115,370,28,28,28
1975-03-01,1975,3,1.00,6.40,-0.30,9.30,126.10,9.60,14.80,7.30,15.70,385.10,0.00,120.00,0,330,730,31,31,31
1975-04-01,1975,4,5.20,14.80,2.50,17.00,316.50,13.50,21.60,9.60,24.10,538.60,0.00,205.00,0,425,1720,30,30,30
1975-05-01,1975,5,11.30,16.80,8.60,17.80,444.40,18.50,24.50,17.40,25.50,666.90,0.00,50.00,0,155,555,31,31,31
