MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-9.561538461538463,7.607692307692308,-19.1,13.0,48.95384615384616
2,-6.9692307692307685,9.084615384615386,-19.3,15.8,32.661538461538456
3,-3.5153846153846158,12.684615384615386,-8.5,19.200000000000003,45.623076923076916
4,-1.1153846153846154,19.54615384615385,-6.2,28.200000000000003,32.95384615384615
5,4.292307692307693,24.146153846153847,0.1,29.700000000000003,41.215384615384615
6,7.553846153846154,27.02307692307692,3.1,35.4,58.26923076923076
7,10.169230769230769,28.346153846153843,6.7,37.6,63.369230769230775
8,10.107692307692307,29.161538461538463,6.9,37.4,62.55384615384614
9,5.915384615384616,22.092307692307696,1.4000000000000001,28.8,62.776923076923076
10,0.7076923076923077,17.261538461538464,-5.5,24.6,39.346153846153854
11,-3.485714285714286,10.428571428571429,-11.200000000000001,15.0,40.192857142857136
12,-7.521428571428571,6.97142857142857,-18.8,12.5,46.2
