MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-5.516071428571428,9.224999999999998,-24.200000000000003,15.9,83.18604651162792
2,-4.505357142857142,10.214285714285719,-20.200000000000003,19.5,65.39302325581397
3,-2.837500000000001,14.210714285714285,-17.0,24.200000000000003,62.42045454545455
4,-1.218181818181818,18.934545454545447,-9.4,28.8,46.62325581395349
5,2.8254545454545457,23.66181818181818,-2.4000000000000004,31.900000000000002,64.49302325581395
6,6.189090909090909,26.176363636363632,-0.4,34.2,70.72325581395347
7,8.574545454545454,27.73454545454545,2.0,39.2,82.38139534883722
8,8.405454545454546,27.409090909090914,2.4000000000000004,37.2,78.91162790697673
9,5.7727272727272725,23.014545454545463,-0.9,32.7,71.68837209302326
10,2.003636363636363,18.22727272727273,-6.5,26.400000000000002,74.91627906976746
11,-1.2763636363636364,12.95454545454545,-9.1,19.5,79.34999999999998
12,-4.0181818181818185,10.070909090909092,-18.400000000000002,16.0,91.65581395348839
