MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-3.9571428571428577,9.542857142857144,-15.4,14.5,66.6509090909091
2,-3.0857142857142854,10.191071428571428,-18.8,18.6,50.38545454545456
3,-1.1964285714285714,13.555357142857144,-16.7,22.900000000000002,53.092727272727274
4,0.9672727272727273,17.99272727272727,-4.7,28.0,41.28333333333333
5,4.658181818181819,22.465454545454545,-1.1,31.5,54.72962962962962
6,7.998181818181819,24.73818181818182,2.3000000000000003,33.2,65.87962962962962
7,10.283636363636361,26.32909090909091,5.0,36.4,73.46296296296295
8,10.009090909090906,26.03090909090909,5.0,34.5,78.89056603773588
9,7.581818181818181,22.276363636363637,2.0,31.0,81.1814814814815
10,3.881818181818182,17.86909090909091,-3.4000000000000004,25.6,84.59444444444442
11,0.39454545454545453,13.2,-6.9,18.900000000000002,86.79814814814814
12,-2.5163636363636366,10.589090909090908,-14.8,15.5,77.04074074074073
