MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-5.639285714285717,8.678571428571429,-22.0,14.5,71.64285714285712
2,-4.878571428571432,9.382142857142856,-19.5,18.900000000000002,51.26071428571428
3,-2.683928571428571,13.23571428571429,-18.400000000000002,23.700000000000003,55.239285714285714
4,-0.990909090909091,18.185454545454544,-6.5,28.8,44.14727272727274
5,2.4890909090909092,22.690909090909095,-3.2,31.5,56.58363636363636
6,5.925454545454544,25.123636363636372,0.1,33.6,66.99272727272727
7,8.363636363636363,26.634545454545442,3.7,36.9,80.28363636363638
8,8.145454545454545,26.743636363636362,3.2,35.4,67.77454545454547
9,5.4399999999999995,22.334545454545452,0.8,30.5,73.23090909090907
10,1.8963636363636363,17.805454545454552,-6.4,26.5,70.28363636363635
11,-1.2127272727272729,12.592727272727272,-13.600000000000001,19.400000000000002,75.84444444444445
12,-4.034545454545454,9.84545454545455,-15.4,15.4,75.9
