DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,,,,,40.81,1,1
2,,,,,40.31,1,2
3,,,,,46.03,1,3
4,,,,,38.74,1,4
5,,,,,49.89,1,5
6,,,,,38.66,1,6
7,,,,,15.11,1,7
8,,,,,28.09,1,8
9,,,,,25.80,1,9
10,,,,,34.03,1,10
11,,,,,18.00,1,11
12,,,,,23.97,1,12
13,,,,,27.46,1,13
14,,,,,18.71,1,14
15,,,,,25.09,1,15
16,,,,,25.91,1,16
17,,,,,23.29,1,17
18,,,,,37.34,1,18
19,,,,,19.89,1,19
20,,,,,31.86,1,20
21,,,,,43.54,1,21
22,,,,,52.89,1,22
23,,,,,65.60,1,23
24,,,,,38.69,1,24
25,,,,,53.06,1,25
26,,,,,38.49,1,26
27,,,,,27.74,1,27
28,,,,,30.97,1,28
29,,,,,27.03,1,29
30,,,,,16.29,1,30
31,,,,,15.40,1,31
32,,,,,32.83,2,1
33,,,,,24.94,2,2
34,,,,,35.03,2,3
35,,,,,34.80,2,4
36,,,,,38.80,2,5
37,,,,,23.71,2,6
38,,,,,22.77,2,7
39,,,,,35.77,2,8
40,,,,,34.46,2,9
41,,,,,33.29,2,10
42,,,,,45.43,2,11
43,,,,,47.86,2,12
44,,,,,41.29,2,13
45,,,,,36.57,2,14
46,,,,,28.54,2,15
47,,,,,22.11,2,16
48,,,,,17.03,2,17
49,,,,,18.43,2,18
50,,,,,15.34,2,19
51,,,,,23.20,2,20
52,,,,,13.63,2,21
53,,,,,20.14,2,22
54,,,,,24.97,2,23
55,,,,,36.40,2,24
56,,,,,27.34,2,25
57,,,,,27.43,2,26
58,,,,,23.83,2,27
59,,,,,14.71,2,28
60,,,,,39.33,2,29
61,,,,,19.11,3,1
62,,,,,32.03,3,2
63,,,,,26.71,3,3
64,,,,,21.83,3,4
65,,,,,10.23,3,5
66,,,,,17.17,3,6
67,,,,,26.20,3,7
68,,,,,15.71,3,8
69,,,,,12.37,3,9
70,,,,,11.03,3,10
71,,,,,20.46,3,11
72,,,,,21.97,3,12
73,,,,,12.11,3,13
74,,,,,16.83,3,14
75,,,,,35.94,3,15
76,,,,,24.51,3,16
77,,,,,23.34,3,17
78,,,,,26.03,3,18
79,,,,,39.03,3,19
80,,,,,21.74,3,20
81,,,,,20.63,3,21
82,,,,,21.49,3,22
83,,,,,29.51,3,23
84,,,,,25.54,3,24
85,,,,,28.97,3,25
86,,,,,20.03,3,26
87,,,,,38.80,3,27
88,,,,,25.17,3,28
89,,,,,17.66,3,29
90,,,,,26.00,3,30
91,,,,,22.71,3,31
92,,,,,26.34,4,1
93,,,,,33.43,4,2
94,,,,,27.26,4,3
95,,,,,29.57,4,4
96,,,,,32.06,4,5
97,,,,,35.51,4,6
98,,,,,29.54,4,7
99,,,,,32.03,4,8
100,,,,,19.14,4,9
101,,,,,21.89,4,10
102,,,,,31.57,4,11
103,,,,,20.49,4,12
104,,,,,13.37,4,13
105,,,,,32.77,4,14
106,,,,,14.26,4,15
107,,,,,17.40,4,16
108,,,,,9.46,4,17
109,,,,,20.40,4,18
110,,,,,18.69,4,19
111,,,,,22.09,4,20
112,,,,,18.14,4,21
113,,,,,30.14,4,22
114,,,,,32.54,4,23
115,,,,,22.49,4,24
116,,,,,30.80,4,25
117,,,,,29.66,4,26
118,,,,,19.83,4,27
119,,,,,21.26,4,28
120,,,,,27.63,4,29
121,,,,,25.83,4,30
122,,,,,36.46,5,1
123,,,,,17.94,5,2
124,,,,,23.91,5,3
125,,,,,20.49,5,4
126,,,,,27.17,5,5
127,,,,,21.54,5,6
128,,,,,36.23,5,7
129,,,,,18.89,5,8
130,,,,,18.69,5,9
131,,,,,22.46,5,10
132,,,,,17.63,5,11
133,,,,,33.89,5,12
134,,,,,14.46,5,13
135,,,,,16.86,5,14
136,,,,,11.74,5,15
137,,,,,26.69,5,16
138,,,,,33.14,5,17
139,,,,,20.63,5,18
140,,,,,29.94,5,19
141,,,,,42.63,5,20
142,,,,,20.57,5,21
143,,,,,18.34,5,22
144,,,,,16.06,5,23
145,,,,,19.11,5,24
146,,,,,17.97,5,25
147,,,,,30.23,5,26
148,,,,,29.94,5,27
149,,,,,13.66,5,28
150,,,,,8.66,5,29
151,,,,,19.77,5,30
152,,,,,16.09,5,31
153,,,,,23.31,6,1
154,,,,,11.34,6,2
155,,,,,19.14,6,3
156,,,,,42.57,6,4
157,,,,,16.20,6,5
158,,,,,17.00,6,6
159,,,,,14.09,6,7
160,,,,,18.29,6,8
161,,,,,23.00,6,9
162,,,,,30.14,6,10
163,,,,,19.51,6,11
164,,,,,15.57,6,12
165,,,,,11.86,6,13
166,,,,,19.09,6,14
167,,,,,15.63,6,15
168,,,,,14.60,6,16
169,,,,,21.57,6,17
170,,,,,13.11,6,18
171,,,,,20.66,6,19
172,,,,,9.14,6,20
173,,,,,30.66,6,21
174,,,,,15.57,6,22
175,,,,,19.66,6,23
176,,,,,14.20,6,24
177,,,,,14.54,6,25
178,,,,,16.03,6,26
179,,,,,29.63,6,27
180,,,,,14.31,6,28
181,,,,,12.71,6,29
182,,,,,13.09,6,30
183,,,,,11.79,7,1
184,,,,,16.36,7,2
185,,,,,27.36,7,3
186,,,,,26.15,7,4
187,,,,,20.91,7,5
188,,,,,13.97,7,6
189,,,,,14.64,7,7
190,,,,,15.70,7,8
191,,,,,23.70,7,9
192,,,,,10.55,7,10
193,,,,,6.36,7,11
194,,,,,16.70,7,12
195,,,,,17.45,7,13
196,,,,,9.09,7,14
197,,,,,29.82,7,15
198,,,,,20.88,7,16
199,,,,,13.82,7,17
200,,,,,10.91,7,18
201,,,,,12.06,7,19
202,,,,,11.88,7,20
203,,,,,11.27,7,21
204,,,,,13.30,7,22
205,,,,,23.91,7,23
206,,,,,10.30,7,24
207,,,,,15.97,7,25
208,,,,,22.09,7,26
209,,,,,14.64,7,27
210,,,,,16.70,7,28
211,,,,,14.91,7,29
212,,,,,26.33,7,30
213,,,,,11.61,7,31
214,,,,,11.88,8,1
215,,,,,19.64,8,2
216,,,,,3.06,8,3
217,,,,,19.24,8,4
218,,,,,17.85,8,5
219,,,,,15.94,8,6
220,,,,,20.52,8,7
221,,,,,21.85,8,8
222,,,,,18.61,8,9
223,,,,,13.45,8,10
224,,,,,10.21,8,11
225,,,,,4.36,8,12
226,,,,,7.55,8,13
227,,,,,9.73,8,14
228,,,,,7.24,8,15
229,,,,,13.73,8,16
230,,,,,19.82,8,17
231,,,,,10.21,8,18
232,,,,,19.18,8,19
233,,,,,4.12,8,20
234,,,,,8.79,8,21
235,,,,,8.64,8,22
236,,,,,28.61,8,23
237,,,,,23.70,8,24
238,,,,,20.21,8,25
239,,,,,29.64,8,26
240,,,,,21.21,8,27
241,,,,,14.55,8,28
242,,,,,28.79,8,29
243,,,,,26.00,8,30
244,,,,,15.09,8,31
245,,,,,34.97,9,1
246,,,,,7.31,9,2
247,,,,,6.11,9,3
248,,,,,11.09,9,4
249,,,,,9.20,9,5
250,,,,,14.17,9,6
251,,,,,18.91,9,7
252,,,,,14.54,9,8
253,,,,,25.46,9,9
254,,,,,19.17,9,10
255,,,,,41.54,9,11
256,,,,,23.37,9,12
