PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,,,,,,,,,,,0.00,60.00,0,215,855,,,31
1970-02-01,1970,2,,,,,,,,,,,0.00,85.00,0,196,1361,,,28
1970-03-01,1970,3,,,,,,,,,,,0.00,90.00,0,122,789,,,31
1970-04-01,1970,4,,,,,,,,,,,0.00,83.00,0,109,705,,,30
1970-05-01,1970,5,,,,,,,,,,,0.00,27.00,0,71,215,,,31
1970-06-01,1970,6,,,,,,,,,,,0.00,89.00,0,143,698,,,30
1970-07-01,1970,7,,,,,,,,,,,0.00,12.00,0,98,189,,,31
1970-08-01,1970,8,,,,,,,,,,,0.00,80.00,0,241,685,,,31
1970-09-01,1970,9,,,,,,,,,,,0.00,40.00,0,100,375,,,30
1970-10-01,1970,10,,,,,,,,,,,0.00,47.00,0,230,509,,,31
1970-11-01,1970,11,,,,,,,,,,,0.00,145.00,0,251,1382,,,30
1970-12-01,1970,12,,,,,,,,,,,0.00,21.00,0,59,174,,,31
1971-01-01,1971,1,,,,,,,,,,,0.00,71.00,0,315,993,,,31
1971-02-01,1971,2,,,,,,,,,,,0.00,40.00,0,265,568,,,28
1971-03-01,1971,3,,,,,,,,,,,0.00,34.00,0,74,422,,,31
1971-04-01,1971,4,,,,,,,,,,,0.00,92.00,0,175,689,,,30
1971-05-01,1971,5,,,,,,,,,,,0.00,103.00,0,190,982,,,31
1971-06-01,1971,6,,,,,,,,,,,0.00,75.00,0,117,766,,,30
1971-07-01,1971,7,,,,,,,,,,,0.00,35.00,0,223,504,,,31
1971-08-01,1971,8,,,,,,,,,,,0.00,47.00,0,196,617,,,31
1971-09-01,1971,9,,,,,,,,,,,0.00,74.00,0,402,883,,,30
1971-10-01,1971,10,,,,,,,,,,,0.00,0.00,0,70,120,,,31
1971-11-01,1971,11,,,,,,,,,,,0.00,70.00,0,98,709,,,30
1971-12-01,1971,12,,,,,,,,,,,0.00,22.00,0,101,216,,,31
1972-01-01,1972,1,,,,,,,,,,,0.00,74.00,0,150,790,,,31
1972-02-01,1972,2,,,,,,,,,,,0.00,95.00,0,154,875,,,29
1972-03-01,1972,3,,,,,,,,,,,0.00,42.00,0,124,591,,,31
1972-04-01,1972,4,,,,,,,,,,,0.00,65.00,0,150,490,,,30
1972-05-01,1972,5,,,,,,,,,,,0.00,60.00,0,124,536,,,31
1972-06-01,1972,6,,,,,,,,,,,0.00,67.00,0,172,591,,,30
1972-07-01,1972,7,,,,,,,,,,,0.00,10.00,0,35,89,,,31
1972-08-01,1972,8,,,,,,,,,,,0.00,30.00,0,150,370,,,31
1972-09-01,1972,9,,,,,,,,,,,0.00,0.00,0,60,92,,,30
1972-10-01,1972,10,,,,,,,,,,,0.00,33.00,0,117,377,,,31
1972-11-01,1972,11,,,,,,,,,,,0.00,157.00,0,307,1483,,,30
1972-12-01,1972,12,,,,,,,,,,,0.00,52.00,0,173,465,,,31
1973-01-01,1973,1,,,,,,,,,,,0.00,36.00,0,283,649,,,31
1973-02-01,1973,2,,,,,,,,,,,0.00,54.00,0,343,774,,,28
1973-03-01,1973,3,,,,,,,,,,,0.00,0.00,0,55,55,,,31
1973-04-01,1973,4,,,,,,,,,,,0.00,30.00,0,70,251,,,30
1973-05-01,1973,5,,,,,,,,,,,0.00,140.00,0,174,917,,,31
1973-06-01,1973,6,,,,,,,,,,,0.00,18.00,0,238,387,,,30
1973-07-01,1973,7,,,,,,,,,,,0.00,75.00,0,124,809,,,31
1973-08-01,1973,8,,,,,,,,,,,0.00,28.00,0,352,544,,,31
1973-09-01,1973,9,,,,,,,,,,,0.00,42.00,0,138,435,,,30
1973-10-01,1973,10,,,,,,,,,,,0.00,155.00,0,254,918,,,31
1973-11-01,1973,11,,,,,,,,,,,0.00,18.00,0,238,478,,,30
1973-12-01,1973,12,,,,,,,,,,,0.00,101.00,0,237,1019,,,31
1974-01-01,1974,1,,,,,,,,,,,0.00,80.00,0,210,950,,,31
1974-02-01,1974,2,,,,,,,,,,,0.00,58.00,0,355,849,,,28
1974-03-01,1974,3,,,,,,,,,,,0.00,43.00,0,168,549,,,31
1974-04-01,1974,4,,,,,,,,,,,0.00,32.00,0,84,259,,,30
1974-05-01,1974,5,,,,,,,,,,,0.00,68.00,0,122,508,,,31
1974-06-01,1974,6,,,,,,,,,,,0.00,16.00,0,134,284,,,30
1974-07-01,1974,7,,,,,,,,,,,0.00,15.00,0,47,138,,,31
1974-08-01,1974,8,,,,,,,,,,,0.00,28.00,0,247,556,,,31
1974-09-01,1974,9,,,,,,,,,,,0.00,137.00,0,251,1422,,,30
1974-10-01,1974,10,,,,,,,,,,,0.00,63.00,0,223,718,,,31
1974-11-01,1974,11,,,,,,,,,,,0.00,113.00,0,206,1326,,,30
