MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-16.410714285714285,2.59433962264151,-25.8,9.5,8.910909090909092
2,-13.35178571428572,5.827777777777778,-24.3,15.200000000000001,18.628571428571426
3,-6.6375,11.911111111111117,-20.900000000000002,21.900000000000002,19.87142857142857
4,0.3803571428571429,19.513207547169817,-7.0,27.3,53.94285714285716
5,7.1375,24.815686274509808,2.0,30.5,81.24285714285713
6,13.432142857142855,27.80754716981132,8.4,34.5,118.48035714285713
7,18.473214285714285,29.89999999999999,12.100000000000001,35.300000000000004,262.97857142857146
8,17.464285714285715,30.49811320754717,9.5,35.5,238.9982142857143
9,9.93090909090909,27.278846153846157,2.6,32.2,100.21818181818183
10,1.3781818181818184,21.652830188679243,-5.5,27.5,54.12909090909091
11,-6.830909090909091,13.839622641509438,-14.9,22.400000000000002,37.28181818181818
12,-14.481818181818186,4.771153846153848,-21.8,11.3,13.959999999999999
